"trait","sample_size","rep","rho","p_value","n_intersect"
"area",5,500,0.919021134593993,1.28450230847436e-07,3
"area",10,1,0.912791991101224,1.6813135311829e-07,3
"area",10,2,0.916351501668521,1.45018518854939e-07,3
"area",10,3,0.906562847608454,2.11321598169642e-07,3
"area",10,4,0.927919911012236,7.80369659487571e-08,3
"area",10,5,0.878086763070078,4.46506419719358e-07,3
"area",10,6,0.923915461624027,9.98028208187509e-08,3
"area",10,7,0.92258064516129,1.07393004379415e-07,3
"area",10,8,0.960845383759733,0,3
"area",10,9,0.94349276974416,7.53780182162756e-09,3
"area",10,10,0.899888765294772,2.61286899287163e-07,3
"area",10,11,0.91412680756396,1.59328247864704e-07,3
"area",10,12,0.956840934371524,0,3
"area",10,13,0.897664071190211,2.78739080192826e-07,3
"area",10,14,0.910122358175751,1.86220355768183e-07,3
"area",10,15,0.938598442714127,2.73099447010653e-08,3
"area",10,16,0.924805339265851,9.48357141935817e-08,3
"area",10,17,0.878086763070078,4.46506419719358e-07,3
"area",10,18,0.885205784204672,3.82930039941163e-07,3
"area",10,19,0.961290322580645,0,3
"area",10,20,0.932369299221357,5.56161638548474e-08,3
"area",10,21,0.942157953281424,1.27186328677839e-08,2
"area",10,22,0.917686318131257,1.36651698435725e-07,3
"area",10,23,0.951946607341491,0,3
"area",10,24,0.941713014460512,1.44806066982897e-08,3
"area",10,25,0.927030033370411,8.27436086836283e-08,3
"area",10,26,0.889655172413793,3.44558584405579e-07,3
"area",10,27,0.881646273637375,4.14416738526548e-07,3
"area",10,28,0.919021134593993,1.28450230847436e-07,3
"area",10,29,0.929699666295884,6.88465165519799e-08,3
"area",10,30,0.878976640711902,4.38432678435875e-07,3
"area",10,31,0.868298109010011,5.37063468222982e-07,2
"area",10,32,0.964849833147942,0,3
"area",10,33,0.903893214682981,2.30864584324435e-07,3
"area",10,34,0.897219132369299,2.8227505706396e-07,3
"area",10,35,0.926585094549499,8.51248189251881e-08,3
"area",10,36,0.922135706340378,1.09960246169577e-07,3
"area",10,37,0.917686318131257,1.36651698435725e-07,3
"area",10,38,0.780645161290323,1.74036406822702e-06,3
"area",10,39,0.882981090100111,4.02533522318552e-07,3
"area",10,40,0.891434927697442,3.29551295474953e-07,3
"area",10,41,0.913236929922136,1.6517898317487e-07,3
"area",10,42,0.903893214682981,2.30864584324435e-07,3
"area",10,43,0.908342602892102,1.98632364165294e-07,3
"area",10,44,0.951056729699666,0,3
"area",10,45,0.901223581757508,2.5100189607345e-07,3
"area",10,46,0.929254727474972,7.11163047008642e-08,3
"area",10,47,0.954616240266963,0,3
"area",10,48,0.897664071190211,2.78739080192826e-07,3
"area",10,49,0.90789766407119,2.01778861443208e-07,3
"area",10,50,0.94349276974416,7.53780182162756e-09,3
"area",10,51,0.940378197997775,1.98723286912319e-08,3
"area",10,52,0.92880978865406,7.34046332204493e-08,3
"area",10,53,0.924805339265851,9.48357141935817e-08,3
"area",10,54,0.916351501668521,1.45018518854939e-07,2
"area",10,55,0.947052280311457,0,3
"area",10,56,0.933259176863181,5.13534961292701e-08,3
"area",10,57,0.937708565072302,3.11361300627433e-08,3
"area",10,58,0.887875417130145,3.59766050357832e-07,3
"area",10,59,0.900333704115684,2.57842816617233e-07,3
"area",10,60,0.951501668520578,0,3
"area",10,61,0.933259176863181,5.13534961292701e-08,3
"area",10,62,0.940823136818687,1.80574054446499e-08,3
"area",10,63,0.930589543937709,6.43624978185295e-08,3
"area",10,64,0.943937708565072,5.84571247699583e-09,3
"area",10,65,0.942602892102336,1.09742087755759e-08,3
"area",10,66,0.9412680756396,1.62601809935249e-08,3
"area",10,67,0.893659621802002,3.1108854839107e-07,3
"area",10,68,0.915461624026696,1.50687840439923e-07,3
"area",10,69,0.913236929922136,1.6517898317487e-07,3
"area",10,70,0.88476084538376,3.86829715695231e-07,3
"area",10,71,0.955506117908787,0,3
"area",10,72,0.898109010011123,2.75218125254363e-07,3
"area",10,73,0.916796440489433,1.42211256485717e-07,3
"area",10,74,0.922135706340378,1.09960246169577e-07,3
"area",10,75,0.951056729699666,0,3
"area",10,76,0.944827586206896,2.51348854290962e-09,3
"area",10,77,0.943047830923248,9.24728267624738e-09,3
"area",10,78,0.904783092324805,2.24283250265377e-07,3
"area",10,79,0.895439377085651,2.96566705925496e-07,3
"area",10,80,0.888320355951057,3.55945970130252e-07,3
"area",10,81,0.956395995550612,0,3
"area",10,82,0.948387096774194,0,3
"area",10,83,0.92035595105673,1.20414830374609e-07,3
"area",10,84,0.930144605116797,6.65952532566074e-08,3
"area",10,85,0.950611790878754,0,3
"area",10,86,0.959065628476085,0,3
"area",10,87,0.957285873192436,0,3
"area",10,88,0.94349276974416,7.53780182162756e-09,3
"area",10,89,0.883870967741936,3.94660951742547e-07,3
"area",10,90,0.909232480533927,1.9239142710059e-07,3
"area",10,91,0.9412680756396,1.62601809935249e-08,3
"area",10,92,0.950166852057842,0,3
"area",10,93,0.944827586206896,2.51348854290962e-09,3
"area",10,94,0.919021134593993,1.28450230847436e-07,3
"area",10,95,0.910122358175751,1.86220355768183e-07,3
"area",10,96,0.857174638487208,6.41995150249852e-07,2
"area",10,97,0.919911012235818,1.23074807361534e-07,3
"area",10,98,0.929699666295884,6.88465165519799e-08,3
"area",10,99,0.931034482758621,6.21482317786474e-08,3
"area",10,100,0.885205784204672,3.82930039941163e-07,3
"area",10,101,0.915016685205784,1.53549825978384e-07,3
"area",10,102,0.950611790878754,0,3
"area",10,103,0.927919911012236,7.80369659487571e-08,3
"area",10,104,0.913681868743048,1.62244598897197e-07,3
"area",10,105,0.942157953281424,1.27186328677839e-08,3
"area",10,106,0.90789766407119,2.01778861443208e-07,3
"area",10,107,0.919021134593993,1.28450230847436e-07,3
"area",10,108,0.939043381535039,2.54237614818733e-08,3
"area",10,109,0.917686318131257,1.36651698435725e-07,3
"area",10,110,0.915461624026696,1.50687840439923e-07,3
"area",10,111,0.921690767519466,1.12546062563438e-07,3
"area",10,112,0.906562847608454,2.11321598169642e-07,3
"area",10,113,0.940378197997775,1.98723286912319e-08,3
"area",10,114,0.889210233592881,3.48342076960011e-07,3
"area",10,115,0.956840934371524,0,3
"area",10,116,0.914571746384872,1.56429975679847e-07,3
"area",10,117,0.882981090100111,4.02533522318552e-07,3
"area",10,118,0.931924360400445,5.77750868400127e-08,3
"area",10,119,0.895884315906563,2.92971885437537e-07,3
"area",10,120,0.91412680756396,1.59328247864704e-07,3
"area",10,121,0.860289210233593,6.12552347317097e-07,3
"area",10,122,0.882091212458287,4.10445993827485e-07,3
"area",10,123,0.925695216907675,8.9943048677773e-08,3
"area",10,124,0.902113459399333,2.4422467630808e-07,3
"area",10,125,0.891879866518354,3.25831908365511e-07,3
"area",10,126,0.94972191323693,0,3
"area",10,127,0.946162402669633,0,3
"area",10,128,0.905228031145718,2.21017581066374e-07,3
"area",10,129,0.946162402669633,0,3
"area",10,130,0.948832035595106,0,3
"area",10,131,0.93726362625139,3.30762150096034e-08,3
"area",10,132,0.938153503893215,2.92140535661818e-08,3
"area",10,133,0.935483870967742,4.10174139183829e-08,3
"area",10,134,0.936818687430478,3.50343480424324e-08,3
"area",10,135,0.944382647385984,4.1709599372301e-09,3
"area",10,136,0.933704115684093,4.92496989652688e-08,3
"area",10,137,0.922135706340378,1.09960246169577e-07,3
"area",10,138,0.957285873192436,0,3
"area",10,139,0.93503893214683,4.30481114092328e-08,3
"area",10,140,0.955061179087875,0,3
"area",10,141,0.898553948832036,2.71712312531436e-07,3
"area",10,142,0.942157953281424,1.27186328677839e-08,3
"area",10,143,0.878086763070078,4.46506419719358e-07,3
"area",10,144,0.901223581757508,2.5100189607345e-07,3
"area",10,145,0.902113459399333,2.4422467630808e-07,3
"area",10,146,0.880756395995551,4.22386326833533e-07,2
"area",10,147,0.882536151279199,4.06484860909926e-07,3
"area",10,148,0.933259176863181,5.13534961292701e-08,3
"area",10,149,0.9559510567297,0,3
"area",10,150,0.94349276974416,7.53780182162756e-09,3
"area",10,151,0.941713014460512,1.44806066982897e-08,3
"area",10,152,0.957730812013348,0,3
"area",10,153,0.912347052280312,1.71101659161105e-07,3
"area",10,154,0.936818687430478,3.50343480424324e-08,3
"area",10,155,0.9559510567297,0,3
"area",10,156,0.904338153503893,2.27565614267246e-07,3
"area",10,157,0.930589543937709,6.43624978185295e-08,3
"area",10,158,0.910567296996663,1.83161182924557e-07,3
"area",10,159,0.927030033370411,8.27436086836283e-08,3
"area",10,160,0.883426028921023,3.98592159296063e-07,3
"area",10,161,0.946607341490545,0,3
"area",10,162,0.901223581757508,2.5100189607345e-07,3
"area",10,163,0.92035595105673,1.20414830374609e-07,3
"area",10,164,0.925695216907675,8.9943048677773e-08,3
"area",10,165,0.948387096774194,0,2
"area",10,166,0.92035595105673,1.20414830374609e-07,3
"area",10,167,0.896774193548387,2.85825933514597e-07,3
"area",10,168,0.934149054505006,4.71642223929874e-08,3
"area",10,169,0.909232480533927,1.9239142710059e-07,3
"area",10,170,0.882536151279199,4.06484860909926e-07,3
"area",10,171,0.917241379310345,1.39422305657094e-07,3
"area",10,172,0.909232480533927,1.9239142710059e-07,3
"area",10,173,0.949276974416018,0,3
"area",10,174,0.928364849833148,7.57115161327855e-08,3
"area",10,175,0.860734149054505,6.08346345871538e-07,3
"area",10,176,0.919466073414905,1.25753281163398e-07,3
"area",10,177,0.843381535038932,7.71519287879156e-07,3
"area",10,178,0.922135706340378,1.09960246169577e-07,3
"area",10,179,0.900333704115684,2.57842816617233e-07,3
"area",10,180,0.930589543937709,6.43624978185295e-08,3
"area",10,181,0.92880978865406,7.34046332204493e-08,3
"area",10,182,0.894549499443827,3.03799383217871e-07,3
"area",10,183,0.919021134593993,1.28450230847436e-07,3
"area",10,184,0.9559510567297,0,3
"area",10,185,0.927030033370411,8.27436086836283e-08,3
"area",10,186,0.952391546162403,0,3
"area",10,187,0.881646273637375,4.14416738526548e-07,3
"area",10,188,0.879421579532814,4.34408163940581e-07,3
"area",10,189,0.922135706340378,1.09960246169577e-07,3
"area",10,190,0.951501668520578,0,3
"area",10,191,0.935928809788654,3.90049108935398e-08,3
"area",10,192,0.936818687430478,3.50343480424324e-08,3
"area",10,193,0.856729699666296,6.46199579267617e-07,3
"area",10,194,0.888765294771969,3.5213792530633e-07,3
"area",10,195,0.919021134593993,1.28450230847436e-07,2
"area",10,196,0.947942157953282,0,3
"area",10,197,0.951056729699666,0,3
"area",10,198,0.936818687430478,3.50343480424324e-08,3
"area",10,199,0.918576195773081,1.31165633657532e-07,3
"area",10,200,0.916351501668521,1.45018518854939e-07,3
"area",10,201,0.918576195773081,1.31165633657532e-07,3
"area",10,202,0.945272525027809,8.73241696367794e-10,3
"area",10,203,0.912791991101224,1.6813135311829e-07,3
"area",10,204,0.898109010011123,2.75218125254363e-07,3
"area",10,205,0.946607341490545,0,3
"area",10,206,0.909677419354839,1.89297125069199e-07,3
"area",10,207,0.9412680756396,1.62601809935249e-08,3
"area",10,208,0.85761957730812,6.37790012372023e-07,2
"area",10,209,0.916351501668521,1.45018518854939e-07,3
"area",10,210,0.92880978865406,7.34046332204493e-08,3
"area",10,211,0.933704115684093,4.92496989652688e-08,3
"area",10,212,0.892324805339266,3.22125794693422e-07,3
"area",10,213,0.920800889877642,1.17773369325433e-07,3
"area",10,214,0.927474972191324,8.03809936521255e-08,3
"area",10,215,0.912347052280312,1.71101659161105e-07,3
"area",10,216,0.918576195773081,1.31165633657532e-07,3
"area",10,217,0.913236929922136,1.6517898317487e-07,3
"area",10,218,0.931924360400445,5.77750868400127e-08,3
"area",10,219,0.958620689655172,0,3
"area",10,220,0.930589543937709,6.43624978185295e-08,3
"area",10,221,0.88698553948832,3.67441664082736e-07,3
"area",10,222,0.926140155728587,8.75246306841706e-08,3
"area",10,223,0.898109010011123,2.75218125254363e-07,3
"area",10,224,0.936818687430478,3.50343480424324e-08,3
"area",10,225,0.949276974416018,0,3
"area",10,226,0.896774193548387,2.85825933514597e-07,3
"area",10,227,0.943937708565072,5.84571247699583e-09,3
"area",10,228,0.924360400444939,9.73099630599613e-08,3
"area",10,229,0.945717463848721,0,3
"area",10,230,0.930144605116797,6.65952532566074e-08,3
"area",10,231,0.939933259176863,2.17049983048954e-08,3
"area",10,232,0.931034482758621,6.21482317786474e-08,3
"area",10,233,0.912347052280312,1.71101659161105e-07,3
"area",10,234,0.931924360400445,5.77750868400127e-08,3
"area",10,235,0.908342602892102,1.98632364165294e-07,3
"area",10,236,0.899888765294772,2.61286899287163e-07,3
"area",10,237,0.923915461624027,9.98028208187509e-08,3
"area",10,238,0.951056729699666,0,3
"area",10,239,0.954616240266963,0,3
"area",10,240,0.921690767519466,1.12546062563438e-07,3
"area",10,241,0.969299221357063,0,3
"area",10,242,0.91412680756396,1.59328247864704e-07,3
"area",10,243,0.921690767519466,1.12546062563438e-07,3
"area",10,244,0.952836484983315,0,3
"area",10,245,0.938598442714127,2.73099447010653e-08,3
"area",10,246,0.929254727474972,7.11163047008642e-08,3
"area",10,247,0.927030033370411,8.27436086836283e-08,3
"area",10,248,0.960845383759733,0,3
"area",10,249,0.903893214682981,2.30864584324435e-07,3
"area",10,250,0.927030033370411,8.27436086836283e-08,3
"area",10,251,0.962180200222469,0,3
"area",10,252,0.917241379310345,1.39422305657094e-07,3
"area",10,253,0.922135706340378,1.09960246169577e-07,2
"area",10,254,0.88698553948832,3.67441664082736e-07,3
"area",10,255,0.898553948832036,2.71712312531436e-07,3
"area",10,256,0.957730812013348,0,3
"area",10,257,0.924360400444939,9.73099630599613e-08,3
"area",10,258,0.919466073414905,1.25753281163398e-07,3
"area",10,259,0.923915461624027,9.98028208187509e-08,3
"area",10,260,0.88698553948832,3.67441664082736e-07,3
"area",10,261,0.944382647385984,4.1709599372301e-09,3
"area",10,262,0.941713014460512,1.44806066982897e-08,3
"area",10,263,0.968854282536151,0,3
"area",10,264,0.965739710789766,0,3
"area",10,265,0.939488320355951,2.35554607729299e-08,3
"area",10,266,0.88476084538376,3.86829715695231e-07,3
"area",10,267,0.916351501668521,1.45018518854939e-07,3
"area",10,268,0.866963292547275,5.49593732183581e-07,3
"area",10,269,0.880756395995551,4.22386326833533e-07,3
"area",10,270,0.910122358175751,1.86220355768183e-07,2
"area",10,271,0.892769744160178,3.18433100832347e-07,3
"area",10,272,0.908342602892102,1.98632364165294e-07,3
"area",10,273,0.951056729699666,0,3
"area",10,274,0.861624026696329,5.99936016987979e-07,3
"area",10,275,0.938598442714127,2.73099447010653e-08,3
"area",10,276,0.874527252502781,4.791025573538e-07,3
"area",10,277,0.927030033370411,8.27436086836283e-08,3
"area",10,278,0.917241379310345,1.39422305657094e-07,3
"area",10,279,0.959065628476085,0,3
"area",10,280,0.912347052280312,1.71101659161105e-07,3
"area",10,281,0.925250278086763,9.23800760174675e-08,3
"area",10,282,0.950166852057842,0,3
"area",10,283,0.956840934371524,0,3
"area",10,284,0.907452725250278,2.04942615928137e-07,3
"area",10,285,0.934593993325918,4.50970368377092e-08,3
"area",10,286,0.927030033370411,8.27436086836283e-08,3
"area",10,287,0.939043381535039,2.54237614818733e-08,3
"area",10,288,0.930144605116797,6.65952532566074e-08,3
"area",10,289,0.947497219132369,0,3
"area",10,290,0.900333704115684,2.57842816617233e-07,3
"area",10,291,0.908342602892102,1.98632364165294e-07,3
"area",10,292,0.944382647385984,4.1709599372301e-09,3
"area",10,293,0.874082313681869,4.83207736382634e-07,3
"area",10,294,0.95817575083426,0,3
"area",10,295,0.924360400444939,9.73099630599613e-08,3
"area",10,296,0.944827586206896,2.51348854290962e-09,3
"area",10,297,0.928364849833148,7.57115161327855e-08,3
"area",10,298,0.927474972191324,8.03809936521255e-08,3
"area",10,299,0.915461624026696,1.50687840439923e-07,3
"area",10,300,0.929699666295884,6.88465165519799e-08,3
"area",10,301,0.947052280311457,0,3
"area",10,302,0.90567296996663,2.17768693310597e-07,3
"area",10,303,0.961735261401557,0,3
"area",10,304,0.960845383759733,0,3
"area",10,305,0.943937708565072,5.84571247699583e-09,3
"area",10,306,0.907007786429366,2.08123553554029e-07,2
"area",10,307,0.934149054505006,4.71642223929874e-08,3
"area",10,308,0.927919911012236,7.80369659487571e-08,3
"area",10,309,0.960400444938821,0,3
"area",10,310,0.949276974416018,0,3
"area",10,311,0.880311457174638,4.26384799226438e-07,3
"area",10,312,0.89944382647386,2.64746584470662e-07,3
"area",10,313,0.919911012235818,1.23074807361534e-07,3
"area",10,314,0.946162402669633,0,3
"area",10,315,0.908342602892102,1.98632364165294e-07,3
"area",10,316,0.963515016685206,0,3
"area",10,317,0.897219132369299,2.8227505706396e-07,3
"area",10,318,0.85139043381535,6.96552790221119e-07,3
"area",10,319,0.955061179087875,0,3
"area",10,320,0.93726362625139,3.30762150096034e-08,2
"area",10,321,0.879421579532814,4.34408163940581e-07,3
"area",10,322,0.873192436040044,4.91436370901216e-07,3
"area",10,323,0.963070077864294,0,3
"area",10,324,0.927030033370411,8.27436086836283e-08,3
"area",10,325,0.89321468298109,3.14753971229899e-07,3
"area",10,326,0.89944382647386,2.64746584470662e-07,3
"area",10,327,0.93726362625139,3.30762150096034e-08,3
"area",10,328,0.921690767519466,1.12546062563438e-07,3
"area",10,329,0.927474972191324,8.03809936521255e-08,3
"area",10,330,0.898998887652948,2.68221760229584e-07,3
"area",10,331,0.955061179087875,0,3
"area",10,332,0.930589543937709,6.43624978185295e-08,3
"area",10,333,0.862513904338153,5.91529037424405e-07,3
"area",10,334,0.880756395995551,4.22386326833533e-07,3
"area",10,335,0.91412680756396,1.59328247864704e-07,3
"area",10,336,0.958620689655172,0,3
"area",10,337,0.924805339265851,9.48357141935817e-08,3
"area",10,338,0.931034482758621,6.21482317786474e-08,3
"area",10,339,0.934149054505006,4.71642223929874e-08,3
"area",10,340,0.93503893214683,4.30481114092328e-08,3
"area",10,341,0.923025583982202,1.04844347473206e-07,3
"area",10,342,0.886540600667408,3.71296866866844e-07,3
"area",10,343,0.902113459399333,2.4422467630808e-07,2
"area",10,344,0.943937708565072,5.84571247699583e-09,3
"area",10,345,0.962625139043381,0,3
"area",10,346,0.885650723025584,3.79041225063234e-07,3
"area",10,347,0.961735261401557,0,3
"area",10,348,0.90567296996663,2.17768693310597e-07,3
"area",10,349,0.948387096774194,0,3
"area",10,350,0.929254727474972,7.11163047008642e-08,3
"area",10,351,0.944382647385984,4.1709599372301e-09,3
"area",10,352,0.910567296996663,1.83161182924557e-07,3
"area",10,353,0.926140155728587,8.75246306841706e-08,3
"area",10,354,0.926585094549499,8.51248189251881e-08,3
"area",10,355,0.91412680756396,1.59328247864704e-07,3
"area",10,356,0.861179087875417,6.04140847224578e-07,3
"area",10,357,0.933259176863181,5.13534961292701e-08,3
"area",10,358,0.895439377085651,2.96566705925496e-07,3
"area",10,359,0.930144605116797,6.65952532566074e-08,3
