"trait","sample_size","rep","f_val"
"area",50,35,12.0025891293632
"area",50,36,11.0116988609374
"area",50,37,12.9889299623215
"area",50,38,19.0999673375514
"area",50,39,10.3524132103573
"area",50,40,13.9741629807158
"area",50,41,10.4494874683028
"area",50,42,19.4737158875638
"area",50,43,12.2126043449331
"area",50,44,6.99406854328078
"area",50,45,20.1520376916706
"area",50,46,17.9267655327845
"area",50,47,11.157628904709
"area",50,48,15.4058667140412
"area",50,49,9.3809277287314
"area",50,50,13.9267241624926
"area",50,51,8.57006438527571
"area",50,52,18.0771632401202
"area",50,53,12.415576964874
"area",50,54,8.69354400154501
"area",50,55,14.6054096126983
"area",50,56,13.896799722583
"area",50,57,11.2286740954163
"area",50,58,7.77204822434395
"area",50,59,11.9059443186535
"area",50,60,11.961609692284
"area",50,61,10.3939018424427
"area",50,62,9.73312919034186
"area",50,63,10.6223336710523
"area",50,64,11.7745941470683
"area",50,65,12.378090034879
"area",50,66,19.96490762402
"area",50,67,21.4878988324538
"area",50,68,16.998005143829
"area",50,69,12.5344875220745
"area",50,70,11.2245121697856
"area",50,71,15.5701898846699
"area",50,72,14.875140153445
"area",50,73,10.5842968211495
"area",50,74,15.3704457596808
"area",50,75,15.6375591317116
"area",50,76,11.9802141749027
"area",50,77,13.3034442426988
"area",50,78,11.6727340060113
"area",50,79,15.3095732151764
"area",50,80,17.0017746132834
"area",50,81,11.4885087104592
"area",50,82,11.35011485895
"area",50,83,14.4973408313963
"area",50,84,19.5737460636075
"area",50,85,21.2487840326359
"area",50,86,11.2492265944492
"area",50,87,10.8765091634251
"area",50,88,13.0967352944962
"area",50,89,14.7689234742976
"area",50,90,10.5127717825415
"area",50,91,14.7201424629808
"area",50,92,13.5931466156392
"area",50,93,15.0555392531481
"area",50,94,17.7555639572845
"area",50,95,15.9573936045254
"area",50,96,16.3887730665481
"area",50,97,16.2519064781258
"area",50,98,10.5425173021426
"area",50,99,10.0142695478063
"area",50,100,17.2516187952425
"area",55,1,15.1311728925996
"area",55,2,15.9167674404696
"area",55,3,15.1073319833036
"area",55,4,16.6577788179379
"area",55,5,12.9547594194027
"area",55,6,16.8722221175029
"area",55,7,10.1806939010776
"area",55,8,13.8886700011725
"area",55,9,16.002450141693
"area",55,10,8.27409623384898
"area",55,11,15.1344037504648
"area",55,12,16.7356654826818
"area",55,13,18.9589178306751
"area",55,14,12.5150200473006
"area",55,15,18.8612284539641
"area",55,16,14.2212914241314
"area",55,17,13.2459663773396
"area",55,18,15.0973177671299
"area",55,19,23.5832574071509
"area",55,20,10.745092812829
"area",55,21,10.0823052283704
"area",55,22,15.6991022061769
"area",55,23,18.8110201427942
"area",55,24,12.2077742122696
"area",55,25,17.0178273451859
"area",55,26,10.8004704029761
"area",55,27,17.1932890377448
"area",55,28,10.3820974161854
"area",55,29,12.3646276054389
"area",55,30,16.2706346922708
"area",55,31,11.1718191583984
"area",55,32,15.3841570105143
"area",55,33,11.7873191404385
"area",55,34,17.8384124642913
"area",55,35,16.633520205906
"area",55,36,11.7636931908348
"area",55,37,11.2708828300632
"area",55,38,15.1191087189774
"area",55,39,16.7866305825139
"area",55,40,13.7375620779087
"area",55,41,17.8719875226367
"area",55,42,11.2826885213726
"area",55,43,16.8602899356974
"area",55,44,14.7678065443421
"area",55,45,14.331369116237
"area",55,46,17.7685601505697
"area",55,47,15.4644819059076
"area",55,48,12.643551048688
"area",55,49,18.9220931084972
"area",55,50,17.3525474999201
"area",55,51,18.0700441443587
"area",55,52,18.315623775652
"area",55,53,16.6336373655615
"area",55,54,11.3950950802529
"area",55,55,10.394200749135
"area",55,56,20.5237534453055
"area",55,57,11.2587621351249
"area",55,58,10.6242258919727
"area",55,59,12.8713546615766
"area",55,60,20.1482519595336
"area",55,61,16.6872276341069
"area",55,62,10.7360739819913
"area",55,63,18.2808350470361
"area",55,64,17.9335218973429
"area",55,65,10.6087560347218
"area",55,66,13.8748053980132
"area",55,67,10.4513422162617
"area",55,68,17.5665984279261
"area",55,69,11.7301010677774
"area",55,70,14.1193037306255
"area",55,71,11.6254062406074
"area",55,72,18.5787559916666
"area",55,73,25.953708424177
"area",55,74,17.2135106528173
"area",55,75,8.95342475212864
"area",55,76,16.6673182665132
"area",55,77,12.6532975488924
"area",55,78,14.5152556103344
"area",55,79,10.8638165342591
"area",55,80,13.8247621155812
"area",55,81,10.7443636874908
"area",55,82,16.9053204090417
"area",55,83,17.7919312545045
"area",55,84,13.8159411407882
"area",55,85,19.9278405265541
"area",55,86,22.3571898116662
"area",55,87,9.52368614184495
"area",55,88,11.6481751858331
"area",55,89,21.9998520791158
"area",55,90,21.2549533973531
"area",55,91,12.0513440182486
"area",55,92,14.1074015331044
"area",55,93,18.8663717186837
"area",55,94,22.5160187357045
"area",55,95,17.7989512412128
"area",55,96,13.2442922154199
"area",55,97,20.3918657411431
"area",55,98,14.6224912017851
"area",55,99,16.6806784746013
"area",55,100,15.4412109653124
"area",60,1,12.5967313868471
"area",60,2,11.4510502310269
"area",60,3,13.0352787076876
"area",60,4,16.2766262322496
"area",60,5,26.4058390672448
"area",60,6,11.2230154884364
"area",60,7,11.9106989443919
"area",60,8,11.1979469983891
"area",60,9,29.9108021454105
"area",60,10,12.0411064473459
"area",60,11,7.63091649615605
"area",60,12,11.2445087333169
"area",60,13,11.0349848241428
"area",60,14,17.5642053850836
"area",60,15,22.120229072232
"area",60,16,10.6266455839008
"area",60,17,15.8358127092664
"area",60,18,15.1792242091846
"area",60,19,18.3229949615183
"area",60,20,14.7733144421558
"area",60,21,19.6531846027342
"area",60,22,16.3335237351646
"area",60,23,10.5133200201418
"area",60,24,14.2798290011306
"area",60,25,15.5501549765285
"area",60,26,12.82707207827
"area",60,27,11.941458124735
"area",60,28,23.3597720877635
"area",60,29,17.0667168081567
"area",60,30,16.81463533881
"area",60,31,11.6055603863488
"area",60,32,17.1425044509612
"area",60,33,19.0213342046835
"area",60,34,21.0833885559927
"area",60,35,13.7540555462035
"area",60,36,12.9180654297
"area",60,37,14.8917109187774
"area",60,38,15.3809252581565
"area",60,39,16.0267102946986
"area",60,40,14.6502329824344
"area",60,41,17.1169821121202
"area",60,42,13.4341511642223
"area",60,43,15.5485404607271
"area",60,44,13.8319742705631
"area",60,45,16.6237567817875
"area",60,46,11.177239104822
"area",60,47,10.8103492711343
"area",60,48,15.4575770770427
"area",60,49,12.7404411253871
"area",60,50,10.4680768328401
"area",60,51,17.2755754481853
"area",60,52,24.7994403006426
"area",60,53,15.8461878455219
"area",60,54,23.2861260461172
"area",60,55,9.6747069834397
"area",60,56,10.4457092256999
"area",60,57,13.6132558468712
"area",60,58,11.8219250635829
"area",60,59,16.5081554831056
"area",60,60,12.8361629931601
"area",60,61,16.0308688349226
"area",60,62,14.5719807829586
"area",60,63,15.2282269289317
"area",60,64,11.5013115757781
"area",60,65,12.8460450858575
"area",60,66,14.733408985279
"area",60,67,15.0421027025053
"area",60,68,13.5987263404255
"area",60,69,24.2869817317861
"area",60,70,12.2554437655899
"area",60,71,18.26095689449
"area",60,72,14.3438545007424
"area",60,73,14.901375400685
"area",60,74,18.164470439139
"area",60,75,14.322386177646
"area",60,76,14.2953533857279
"area",60,77,16.617281815579
"area",60,78,19.1738443640602
"area",60,79,10.1903309199716
"area",60,80,12.2462310353846
"area",60,81,17.7958221875385
"area",60,82,11.7018923706641
"area",60,83,12.9642333131158
"area",60,84,16.6006905163766
"area",60,85,13.9962785159905
"area",60,86,11.6619864227461
"area",60,87,15.6012246074281
"area",60,88,18.8372475148132
"area",60,89,12.1533511371009
"area",60,90,10.5087359269937
"area",60,91,17.7792683569236
"area",60,92,14.4840739104149
"area",60,93,15.240364544609
"area",60,94,12.4738429414181
"area",60,95,12.9717178573223
"area",60,96,14.0269043004389
"area",60,97,21.5069557876826
"area",60,98,15.652959239828
"area",60,99,16.3323772295304
"area",60,100,12.4439823577938
"area",65,1,15.0551644087543
"area",65,2,13.0970361841411
"area",65,3,10.0161425693942
"area",65,4,19.2837330466158
"area",65,5,12.2600174932144
"area",65,6,23.3695401097633
"area",65,7,13.1234748736826
"area",65,8,14.1577890502767
"area",65,9,13.6035408476986
"area",65,10,9.46659484291311
"area",65,11,13.3818365132527
"area",65,12,8.51509802388353
"area",65,13,15.1164225571076
"area",65,14,12.2262877521579
"area",65,15,22.4557649658367
"area",65,16,16.1799255246356
"area",65,17,13.2979009193896
"area",65,18,12.3342572805244
"area",65,19,15.3035578936605
"area",65,20,23.8133441844445
"area",65,21,14.5046998628295
"area",65,22,17.0905716922558
"area",65,23,15.1253991597291
"area",65,24,11.4154950406045
"area",65,25,20.353554336898
"area",65,26,13.8406362635752
"area",65,27,20.1161036149315
"area",65,28,14.3031715632966
"area",65,29,12.8125617221431
"area",65,30,15.2409856542886
"area",65,31,19.8201875589096
"area",65,32,15.8783657814839
"area",65,33,23.6451119408728
"area",65,34,12.4699077763083
"area",65,35,14.9043374728918
"area",65,36,11.8580910245945
"area",65,37,17.6448882558166
"area",65,38,10.9651408680337
"area",65,39,16.7590607401333
"area",65,40,18.0310167726511
"area",65,41,12.4640340343332
"area",65,42,14.3713215577943
"area",65,43,13.1525049448099
"area",65,44,17.8137127918217
"area",65,45,15.4143752541094
"area",65,46,13.7087036275714
"area",65,47,19.6003759153456
"area",65,48,16.38574765652
"area",65,49,18.0565522239897
"area",65,50,18.3464194645419
"area",65,51,15.1250874564114
"area",65,52,18.9548290963855
"area",65,53,20.2908028619854
"area",65,54,15.0455619866976
"area",65,55,22.6391372554262
"area",65,56,18.3262421814761
"area",65,57,15.4466275124241
"area",65,58,15.9102831109585
"area",65,59,13.4809929488313
"area",65,60,16.4887008246567
"area",65,61,11.9385390322369
"area",65,62,10.9816810980193
"area",65,63,13.8359551592258
"area",65,64,17.284111514669
"area",65,65,16.9912997963158
"area",65,66,15.128815621567
"area",65,67,16.6476241743407
"area",65,68,11.485318036859
"area",65,69,17.425744295766
"area",65,70,14.7229984707129
"area",65,71,12.3922858056762
"area",65,72,15.7692442621371
"area",65,73,24.233239344427
"area",65,74,10.6399080164302
"area",65,75,18.2044801832823
"area",65,76,13.6916216582456
"area",65,77,14.4549763676244
"area",65,78,15.3556898765714
"area",65,79,15.6220703853666
"area",65,80,10.8733570186369
"area",65,81,12.0940239579688
"area",65,82,19.9693093196624
"area",65,83,17.6656788588981
"area",65,84,16.7265319234231
"area",65,85,12.7468131607706
"area",65,86,14.3405732514821
"area",65,87,9.78147837695337
"area",65,88,17.4641872273158
"area",65,89,12.2412710107139
"area",65,90,16.7378711056265
"area",65,91,8.52038805287494
"area",65,92,20.0121645960309
"area",65,93,16.0743450427209
"area",65,94,17.4286845221562
"area",65,95,18.5899272396276
"area",65,96,19.7648285943562
"area",65,97,11.6978269943926
"area",65,98,17.1465884351846
"area",65,99,18.8420716696609
"area",65,100,17.198670988618
"area",70,1,11.4282492183849
"area",70,2,15.6923072827483
"area",70,3,23.6088156268631
"area",70,4,21.8012279754971
"area",70,5,14.6477717994273
"area",70,6,16.5261924266722
"area",70,7,14.2919137369617
"area",70,8,17.2709081774954
"area",70,9,14.939928095709
"area",70,10,12.5285910857531
"area",70,11,16.8895650269516
"area",70,12,20.9952314194188
"area",70,13,10.9484427421237
"area",70,14,20.3518146128995
"area",70,15,14.9376473227278
"area",70,16,15.7562136995205
"area",70,17,18.1154122061355
"area",70,18,14.9005216743215
"area",70,19,13.2414034024431
"area",70,20,15.9977184871951
"area",70,21,11.816685855536
"area",70,22,13.2237228991575
"area",70,23,12.5271397753004
"area",70,24,19.5315676891593
"area",70,25,15.4729422577644
"area",70,26,14.3472234394705
"area",70,27,14.946790400197
"area",70,28,17.7505875473421
"area",70,29,12.2480884623454
"area",70,30,14.8291155931214
"area",70,31,9.43261286448092
"area",70,32,18.1020522343349
"area",70,33,17.1403416099979
"area",70,34,12.3497523940793
"area",70,35,22.8112598607658
"area",70,36,11.383030586061
"area",70,37,9.64921565178578
"area",70,38,10.234432828082
"area",70,39,18.9286014554652
"area",70,40,13.1217914779404
"area",70,41,13.1100512336
"area",70,42,22.5608484892957
"area",70,43,12.4963132858118
"area",70,44,8.56774639120966
"area",70,45,15.3873816617971
"area",70,46,10.8396903890187
"area",70,47,18.6872836434566
"area",70,48,16.5699028820931
"area",70,49,15.0218508635339
"area",70,50,12.9031600096765
"area",70,51,12.464453213251
"area",70,52,10.2043380195774
"area",70,53,17.151196291094
"area",70,54,24.5164287530575
"area",70,55,13.6367261442466
"area",70,56,15.6728240128963
"area",70,57,14.9034474682259
"area",70,58,15.3252653120523
"area",70,59,15.7348909095006
"area",70,60,14.3028204750394
"area",70,61,14.9651740412989
"area",70,62,13.065058067072
"area",70,63,15.5109399368332
"area",70,64,10.041836655678
"area",70,65,17.2339739771984
"area",70,66,16.9629583429294
"area",70,67,16.2689010234016
"area",70,68,13.9879491961522
"area",70,69,8.961101301057
"area",70,70,13.2656609387033
"area",70,71,13.9739815323871
"area",70,72,17.3572413716243
"area",70,73,15.5067733922833
"area",70,74,25.7866021097458
"area",70,75,15.1160815533789
"area",70,76,26.2308348821088
"area",70,77,17.5000489434856
"area",70,78,15.4821287226605
"area",70,79,14.3058227933273
"area",70,80,17.4780214666916
"area",70,81,19.7129389287058
"area",70,82,12.4311502116952
"area",70,83,16.8627143682198
"area",70,84,12.3019126264709
"area",70,85,17.5638033682271
"area",70,86,22.0196789315111
"area",70,87,8.05584072339494
"area",70,88,13.6664941801439
"area",70,89,9.99187520791315
"area",70,90,16.0998196229286
"area",70,91,13.8472306202769
"area",70,92,16.2769559906652
"area",70,93,14.4874260849968
"area",70,94,10.7677590429932
"area",70,95,14.4623645836435
"area",70,96,10.3816974081211
"area",70,97,21.3038777736952
"area",70,98,17.3613187664889
"area",70,99,10.4662697604886
"area",70,100,12.6830449023479
"area",75,1,14.6839577225139
"area",75,2,16.0953023592487
"area",75,3,15.0622807311862
"area",75,4,15.5226698249061
"area",75,5,14.9013811149554
"area",75,6,11.2682472961428
"area",75,7,19.1043931117537
"area",75,8,15.3712118443281
"area",75,9,18.4260992621543
"area",75,10,10.0470857069913
"area",75,11,17.1916038733359
"area",75,12,16.0781041590768
"area",75,13,9.33075971745644
"area",75,14,12.3239580831655
"area",75,15,18.7775494034126
"area",75,16,12.3826965230624
"area",75,17,19.8739590058474
"area",75,18,12.4878700753613
"area",75,19,12.2023861618795
"area",75,20,12.515863089641
"area",75,21,16.5346467014673
"area",75,22,16.9979662621727
"area",75,23,14.2196234133732
"area",75,24,12.1013819367527
"area",75,25,13.9565164404404
"area",75,26,11.3757686333199
"area",75,27,16.6389377648522
"area",75,28,12.563307119583
"area",75,29,14.731637951079
"area",75,30,13.1362295760141
"area",75,31,18.3612767916917
"area",75,32,12.3114427823319
"area",75,33,12.6102526856468
"area",75,34,11.2175250965916
"area",75,35,11.9978059170276
"area",75,36,15.270535283149
"area",75,37,14.0885583680033
"area",75,38,11.306152955966
"area",75,39,17.8142552345686
"area",75,40,12.2866030673962
"area",75,41,13.2006353481128
"area",75,42,14.8680500742671
"area",75,43,23.0233148790622
"area",75,44,13.5827990143885
"area",75,45,18.2353119649848
"area",75,46,10.7016280516457
"area",75,47,13.215978931981
"area",75,48,11.3416447403762
"area",75,49,9.67397256273472
"area",75,50,16.8570168565655
"area",75,51,13.3556306135191
"area",75,52,15.6754799171696
"area",75,53,15.0503785986719
"area",75,54,13.8218644901137
"area",75,55,15.6613966412243
"area",75,56,21.5421923763588
"area",75,57,23.0303945525768
"area",75,58,15.9254693122489
"area",75,59,19.0486348990333
"area",75,60,17.4058105373073
"area",75,61,12.1341425023734
"area",75,62,13.5376475718346
"area",75,63,15.9168641773235
"area",75,64,20.5244139750068
"area",75,65,16.5080138997121
"area",75,66,20.9319002825771
"area",75,67,13.2680616540271
"area",75,68,13.936366108604
"area",75,69,18.7744412699362
"area",75,70,13.0946006583508
"area",75,71,18.3686989274638
"area",75,72,17.823437728439
"area",75,73,12.1676341112143
"area",75,74,15.2923511429863
"area",75,75,12.5521593652283
"area",75,76,12.5548091024287
"area",75,77,20.1428854701126
"area",75,78,15.060624056052
"area",75,79,18.6681953994224
"area",75,80,19.5329231559496
"area",75,81,18.1507467989965
"area",75,82,17.1300073738246
"area",75,83,15.8449429362029
"area",75,84,12.4130002203312
"area",75,85,17.2100373269646
"area",75,86,12.5191018528843
"area",75,87,19.7497232198392
"area",75,88,12.9651123776387
"area",75,89,14.7229414833339
"area",75,90,11.0405441454621
"area",75,91,16.9680972207275
"area",75,92,16.2767213144672
"area",75,93,10.6249866322686
"area",75,94,12.9029317717615
"area",75,95,16.6343806810769
"area",75,96,18.1105243596848
"area",75,97,14.2980538241716
"area",75,98,16.3154883689052
"area",75,99,12.7433191981692
"area",75,100,23.0521878868275
"area",80,1,15.4606924273485
"area",80,2,18.0667129454521
"area",80,3,10.928507419594
"area",80,4,17.097054486528
"area",80,5,14.3243055745421
"area",80,6,12.7071880468424
"area",80,7,14.5083794670523
"area",80,8,18.2275752938009
"area",80,9,21.6072163269428
"area",80,10,12.6483728642239
"area",80,11,22.2659490210504
"area",80,12,16.4152349034959
"area",80,13,12.9586689199554
