"genotype","rep","image","emmean","SE","df","asymp.LCL","asymp.UCL"
"2014009-034","2","44",0.299132766942648,0.0104606288044978,Inf,0.27863031123019,0.319635222655106
"2014009-041","2","44",0.322272207050882,0.0104117103472838,Inf,0.301865629752743,0.342678784349021
"2014009-046","2","44",0.304853262921567,0.0104098335080375,Inf,0.284450364160755,0.325256161682379
"2014010-010","2","44",0.347723627124764,0.0104098335080366,Inf,0.327320728363954,0.368126525885574
"W1406-001","2","44",0.347881389730955,0.0104606284374793,Inf,0.32737893473784,0.36838384472407
"W1411-017","2","44",0.332155038999295,0.0104098335080372,Inf,0.311752140238483,0.352557937760106
"W1425-006","2","44",0.312859153336787,0.0104098335080377,Inf,0.292456254575975,0.333262052097599
"2014001-005","1","45",0.347479970454376,0.0103644394244467,Inf,0.327166042462513,0.367793898446238
"2014005-019","1","45",0.332588026727528,0.0105161102468339,Inf,0.311976829386281,0.353199224068775
"2014005-024","1","45",0.337844580357363,0.0104608944024318,Inf,0.31734160408252,0.358347556632206
"2014006-046","1","45",0.340234192463079,0.0104098335080375,Inf,0.319831293702268,0.360637091223891
"2014007-001","1","45",0.331577308434266,0.0104098335080365,Inf,0.311174409673457,0.351980207195076
"2014008-016","1","45",0.318540661995326,0.0104098335080375,Inf,0.298137763234514,0.338943560756137
"2014009-010","1","45",0.329175522506942,0.010409833508037,Inf,0.308772623746131,0.349578421267753
"2014009-012","1","45",0.331561282558338,0.010364438667465,Inf,0.311247356050133,0.351875209066544
"2014009-034","1","45",0.298993819313989,0.0104098335080371,Inf,0.278590920553178,0.3193967180748
"2014009-041","1","45",0.322599657881719,0.0104098335080374,Inf,0.302196759120907,0.343002556642531
"2014009-046","1","45",0.300791978171204,0.0104098335080373,Inf,0.280389079410392,0.321194876932015
"2014010-010","1","45",0.339418677489492,0.0104098335080363,Inf,0.319015778728683,0.359821576250301
"W1406-001","1","45",0.340054649591765,0.0104098335080368,Inf,0.319651750830954,0.360457548352575
"W1411-017","1","45",0.324408025306329,0.0104098335080369,Inf,0.304005126545518,0.34481092406714
"W1425-006","1","45",0.315527386934864,0.0104098335080374,Inf,0.295124488174052,0.335930285695675
"2014001-005","2","45",0.351971774934059,0.0103642000587952,Inf,0.331658316090253,0.372285233777866
"2014005-019","2","45",0.337079831207211,0.0105161102468341,Inf,0.316468633865964,0.357691028548459
"2014005-024","2","45",0.342336384837047,0.0104606284432537,Inf,0.321833929832614,0.362838839841479
"2014006-046","2","45",0.344725996942763,0.0104098335080381,Inf,0.32432309818195,0.365128895703575
"2014007-001","2","45",0.33606911291395,0.0104098335080369,Inf,0.315666214153139,0.35647201167476
"2014008-016","2","45",0.323032466475009,0.0104098335080377,Inf,0.302629567714197,0.343435365235821
"2014009-010","2","45",0.333667326986625,0.0104098335080373,Inf,0.313264428225814,0.354070225747437
"2014009-012","2","45",0.336053087038022,0.0103642004671072,Inf,0.315739627393939,0.356366546682105
"2014009-034","2","45",0.303485623793672,0.0104098335080374,Inf,0.283082725032861,0.323888522554484
"2014009-041","2","45",0.327091462361402,0.0104098335080377,Inf,0.30668856360059,0.347494361122215
"2014009-046","2","45",0.305283782650887,0.0104098335080375,Inf,0.284880883890075,0.325686681411699
"2014010-010","2","45",0.343910481969175,0.0104098335080366,Inf,0.323507583208365,0.364313380729985
"W1406-001","2","45",0.344546454071448,0.0104098335080373,Inf,0.324143555310637,0.364949352832259
"W1411-017","2","45",0.328899829786012,0.0104098335080372,Inf,0.308496931025201,0.349302728546823
"W1425-006","2","45",0.320019191414547,0.0104098335080377,Inf,0.299616292653735,0.340422090175359
"2014001-005","1","46",0.338106837106236,0.0104098335081776,Inf,0.31770393834515,0.358509735867322
"2014005-019","1","46",0.335807098480817,0.0104098335080373,Inf,0.315404199720005,0.356209997241628
"2014005-024","1","46",0.309118177812301,0.0104098335080368,Inf,0.28871527905149,0.329521076573111
"2014006-046","1","46",0.340596180422782,0.0103642007108105,Inf,0.320282720301048,0.360909640544515
"2014007-001","1","46",0.338564130794629,0.0104098335080365,Inf,0.318161232033819,0.358967029555438
"2014008-016","1","46",0.324897721330545,0.0104606287537995,Inf,0.304395265717454,0.345400176943637
"2014009-010","1","46",0.337676837559277,0.010409833508037,Inf,0.317273938798466,0.358079736320088
"2014009-012","1","46",0.33299237186953,0.0104098335080381,Inf,0.312589473108717,0.353395270630343
"2014009-034","1","46",0.290349098894385,0.0104098335080371,Inf,0.269946200133574,0.310751997655196
"2014009-041","1","46",0.323484373936759,0.0104098335080374,Inf,0.303081475175947,0.34388727269757
"2014009-046","1","46",0.295741521920839,0.0104098335080373,Inf,0.275338623160027,0.31614442068165
"2014010-010","1","46",0.346645537269479,0.0104098335080363,Inf,0.32624263850867,0.367048436030288
"W1406-001","1","46",0.331920277118934,0.0104098335080368,Inf,0.311517378358124,0.352323175879745
"W1411-017","1","46",0.315237410342476,0.0104098335080369,Inf,0.294834511581665,0.335640309103286
"W1425-006","1","46",0.305134747988973,0.0104098335080374,Inf,0.284731849228162,0.325537646749785
"2014001-005","2","46",0.342598641585919,0.0104098335081334,Inf,0.32219574282492,0.363001540346919
"2014005-019","2","46",0.3402989029605,0.0104098335080375,Inf,0.319896004199688,0.360701801721312
"2014005-024","2","46",0.313609982291984,0.0104098335080369,Inf,0.293207083531173,0.334012881052795
"2014006-046","2","46",0.345087984902465,0.0103644382158447,Inf,0.324774059279419,0.365401910525511
"2014007-001","2","46",0.343055935274312,0.0104098335080369,Inf,0.322653036513501,0.363458834035122
"2014008-016","2","46",0.329389525810229,0.010460893778182,Inf,0.308886550758893,0.349892500861565
"2014009-010","2","46",0.34216864203896,0.0104098335080373,Inf,0.321765743278149,0.362571540799772
"2014009-012","2","46",0.337484176349213,0.0104098335080383,Inf,0.3170812775884,0.357887075110026
"2014009-034","2","46",0.294840903374068,0.0104098335080374,Inf,0.274438004613257,0.31524380213488
"2014009-041","2","46",0.327976178416442,0.0104098335080377,Inf,0.30757327965563,0.348379077177254
"2014009-046","2","46",0.300233326400522,0.0104098335080375,Inf,0.27983042763971,0.320636225161334
"2014010-010","2","46",0.351137341749162,0.0104098335080366,Inf,0.330734442988352,0.371540240509972
"W1406-001","2","46",0.336412081598618,0.0104098335080372,Inf,0.316009182837806,0.356814980359429
"W1411-017","2","46",0.319729214822159,0.0104098335080372,Inf,0.299326316061348,0.34013211358297
"W1425-006","2","46",0.309626552468657,0.0104098335080377,Inf,0.289223653707844,0.330029451229469
"2014001-005","1","47",0.354460754641325,0.0104098335081776,Inf,0.334057855880239,0.374863653402412
"2014005-019","1","47",0.329467862821152,0.0105828063356516,Inf,0.308725943547913,0.350209782094392
"2014005-024","1","47",0.332079154677565,0.0104098335080368,Inf,0.311676255916755,0.352482053438376
"2014006-046","1","47",0.326213413425085,0.0104098335080375,Inf,0.305810514664273,0.346616312185896
"2014007-001","1","47",0.343458173234276,0.0104098335080365,Inf,0.323055274473466,0.363861071995086
"2014008-016","1","47",0.316964790705504,0.0104098335080375,Inf,0.296561891944692,0.337367689466315
"2014009-010","1","47",0.337382394331339,0.010460628875699,Inf,0.31687993847933,0.357884850183349
"2014009-012","1","47",0.335724517531305,0.0104098335080381,Inf,0.315321618770492,0.356127416292118
"2014009-034","1","47",0.296875276929302,0.0104098335080371,Inf,0.276472378168491,0.317278175690113
"2014009-041","1","47",0.324199496736982,0.0104098335080374,Inf,0.30379659797617,0.344602395497794
"2014009-046","1","47",0.290942268314972,0.0104098335080373,Inf,0.270539369554161,0.311345167075784
"2014010-010","1","47",0.346179889599715,0.0104098335080363,Inf,0.325776990838906,0.366582788360525
"W1406-001","1","47",0.335479787414151,0.0104098335080368,Inf,0.315076888653341,0.355882686174961
"W1411-017","1","47",0.326702748765435,0.0104098335080369,Inf,0.306299850004624,0.347105647526246
"W1425-006","1","47",0.310617834344345,0.0103642005200014,Inf,0.290304374596591,0.330931294092099
"2014001-005","2","47",0.358952559121009,0.0104098335081334,Inf,0.338549660360009,0.379355457882008
"2014005-019","2","47",0.333959667300836,0.0105837149944201,Inf,0.313215967089136,0.354703367512536
"2014005-024","2","47",0.336570959157249,0.0104098335080369,Inf,0.316168060396438,0.356973857918059
"2014006-046","2","47",0.330705217904768,0.0104098335080381,Inf,0.310302319143955,0.351108116665581
"2014007-001","2","47",0.347949977713959,0.0104098335080369,Inf,0.327547078953149,0.36835287647477
"2014008-016","2","47",0.321456595185187,0.0104098335080377,Inf,0.301053696424375,0.341859493945999
"2014009-010","2","47",0.341874198811023,0.0104608935331417,Inf,0.321371224239957,0.362377173382088
"2014009-012","2","47",0.340216322010989,0.0104098335080383,Inf,0.319813423250175,0.360619220771802
"2014009-034","2","47",0.301367081408985,0.0104098335080374,Inf,0.280964182648174,0.321769980169797
"2014009-041","2","47",0.328691301216665,0.0104098335080377,Inf,0.308288402455853,0.349094199977477
"2014009-046","2","47",0.295434072794656,0.0104098335080375,Inf,0.275031174033844,0.315836971555468
"2014010-010","2","47",0.350671694079399,0.0104098335080366,Inf,0.330268795318589,0.371074592840209
"W1406-001","2","47",0.339971591893834,0.0104098335080372,Inf,0.319568693133023,0.360374490654646
"W1411-017","2","47",0.331194553245118,0.0104098335080372,Inf,0.310791654484307,0.35159745200593
"W1425-006","2","47",0.315109638824028,0.0103644385694421,Inf,0.294795712507944,0.335423565140112
"2014001-005","1","48",0.348326735402466,0.0104098335081776,Inf,0.32792383664138,0.368729634163552
"2014005-019","1","48",0.327144257947063,0.0104608964072935,Inf,0.306641277742763,0.347647238151362
"2014005-024","1","48",0.324388398867269,0.0104098335080368,Inf,0.303985500106458,0.344791297628079
"2014006-046","1","48",0.334744018583162,0.0104098335080375,Inf,0.314341119822351,0.355146917343974
"2014007-001","1","48",0.33890811421849,0.0104098335080365,Inf,0.31850521545768,0.3593110129793
"2014008-016","1","48",0.315615266601016,0.0104098335080375,Inf,0.295212367840204,0.336018165361827
"2014009-010","1","48",0.339488389535563,0.010409833508037,Inf,0.319085490774752,0.359891288296374
"2014009-012","1","48",0.331905872719117,0.0104098335080381,Inf,0.311502973958304,0.35230877147993
"2014009-034","1","48",0.299282761804324,0.0104098335080371,Inf,0.278879863043513,0.319685660565135
"2014009-041","1","48",0.325718890998562,0.0104098335080374,Inf,0.305315992237751,0.346121789759374
"2014009-046","1","48",0.299360560449786,0.0104098335080373,Inf,0.278957661688974,0.319763459210597
"2014010-010","1","48",0.345074110691196,0.0104098335080363,Inf,0.324671211930387,0.365477009452006
"W1406-001","1","48",0.341683725670914,0.0104606284374788,Inf,0.3211812706778,0.362186180664028
"W1411-017","1","48",0.326704905366854,0.0104098335080369,Inf,0.306302006606044,0.347107804127665
"W1425-006","1","48",0.314278747537055,0.0104098335080374,Inf,0.293875848776244,0.334681646297867
"2014001-005","2","48",0.35281853988215,0.0104098335081334,Inf,0.33241564112115,0.373221438643149
"2014005-019","2","48",0.331636062426746,0.0104606274459024,Inf,0.311133609377086,0.352138515476406
"2014005-024","2","48",0.328880203346952,0.010409833508037,Inf,0.308477304586141,0.349283102107763
"2014006-046","2","48",0.339235823062846,0.0104098335080381,Inf,0.318832924302033,0.359638721823658
"2014007-001","2","48",0.343399918698173,0.0104098335080369,Inf,0.322997019937363,0.363802817458984
"2014008-016","2","48",0.320107071080699,0.0104098335080377,Inf,0.299704172319887,0.340509969841511
"2014009-010","2","48",0.343980194015246,0.0104098335080373,Inf,0.323577295254435,0.364383092776058
"2014009-012","2","48",0.3363976771988,0.0104098335080383,Inf,0.315994778437987,0.356800575959613
"2014009-034","2","48",0.303774566284007,0.0104098335080374,Inf,0.283371667523196,0.324177465044819
"2014009-041","2","48",0.330210695478246,0.0104098335080377,Inf,0.309807796717433,0.350613594239058
"2014009-046","2","48",0.303852364929469,0.0104098335080375,Inf,0.283449466168657,0.324255263690281
"2014010-010","2","48",0.34956591517088,0.0104098335080366,Inf,0.32916301641007,0.36996881393169
"W1406-001","2","48",0.346175530150598,0.0104608944140405,Inf,0.325672553853002,0.366678506448193
"W1411-017","2","48",0.331196709846538,0.0104098335080372,Inf,0.310793811085727,0.351599608607349
"W1425-006","2","48",0.318770552016738,0.0104098335080377,Inf,0.298367653255926,0.339173450777551
"2014001-005","1","49",0.347551035228662,0.0104098335081776,Inf,0.327148136467575,0.367953933989748
"2014005-019","1","49",0.332863756906858,0.0104098335080373,Inf,0.312460858146047,0.353266655667669
"2014005-024","1","49",0.326679022717187,0.0104098335080368,Inf,0.306276123956377,0.347081921477998
"2014006-046","1","49",0.333220472397881,0.0103644382158441,Inf,0.312906546774836,0.353534398020926
"2014007-001","1","49",0.34318432865403,0.0104098335080365,Inf,0.32278142989322,0.36358722741484
"2014008-016","1","49",0.313107954641555,0.0104098335080375,Inf,0.292705055880744,0.333510853402367
"2014009-010","1","49",0.333696473307507,0.010409833508037,Inf,0.313293574546697,0.354099372068318
"2014009-012","1","49",0.333863200143618,0.0104098335080381,Inf,0.313460301382805,0.354266098904431
"2014009-034","1","49",0.292144134765459,0.0104098335080371,Inf,0.271741236004649,0.31254703352627
"2014009-041","1","49",0.325610328595527,0.0104098335080374,Inf,0.305207429834715,0.346013227356338
"2014009-046","1","49",0.301167231724335,0.0104098335080373,Inf,0.280764332963523,0.321570130485146
"2014010-010","1","49",0.347299773135935,0.0104098335080363,Inf,0.326896874375126,0.367702671896745
"W1406-001","1","49",0.339457575378246,0.0104098335080368,Inf,0.319054676617436,0.359860474139056
"W1411-017","1","49",0.331819724237289,0.0104098335080369,Inf,0.311416825476478,0.352222622998099
"W1425-006","1","49",0.316925552422709,0.0104098335080374,Inf,0.296522653661897,0.33732845118352
"2014001-005","2","49",0.352042839708345,0.0104098335081334,Inf,0.331639940947345,0.372445738469345
"2014005-019","2","49",0.337355561386541,0.0104098335080375,Inf,0.31695266262573,0.357758460147353
"2014005-024","2","49",0.331170827196871,0.010409833508037,Inf,0.31076792843606,0.351573725957681
"2014006-046","2","49",0.337712276877564,0.0103642007108111,Inf,0.31739881675583,0.358025736999298
"2014007-001","2","49",0.347676133133713,0.0104098335080369,Inf,0.327273234372903,0.368079031894524
"2014008-016","2","49",0.317599759121239,0.0104098335080377,Inf,0.297196860360427,0.338002657882051
"2014009-010","2","49",0.338188277787191,0.0104098335080373,Inf,0.317785379026379,0.358591176548002
"2014009-012","2","49",0.338355004623302,0.0104098335080383,Inf,0.317952105862488,0.358757903384115
"2014009-034","2","49",0.296635939245143,0.0104098335080374,Inf,0.276233040484331,0.317038838005954
"2014009-041","2","49",0.33010213307521,0.0104098335080377,Inf,0.309699234314398,0.350505031836022
"2014009-046","2","49",0.305659036204018,0.0104098335080375,Inf,0.285256137443206,0.32606193496483
"2014010-010","2","49",0.351791577615619,0.0104098335080366,Inf,0.331388678854809,0.372194476376429
"W1406-001","2","49",0.343949379857929,0.0104098335080372,Inf,0.323546481097118,0.364352278618741
"W1411-017","2","49",0.336311528716972,0.0104098335080372,Inf,0.315908629956161,0.356714427477783
"W1425-006","2","49",0.321417356902392,0.0104098335080377,Inf,0.30101445814158,0.341820255663204
"2014001-005","1","5",0.344307906501861,0.0104606283768643,Inf,0.323805451627549,0.364810361376173
"2014005-019","1","5",0.326409818092564,0.0104098335080373,Inf,0.306006919331753,0.346812716853376
"2014005-024","1","5",0.31443031356426,0.0104098335080368,Inf,0.294027414803449,0.33483321232507
"2014006-046","1","5",0.338379420636329,0.0104098335080375,Inf,0.317976521875517,0.358782319397141
"2014007-001","1","5",0.336396228272483,0.0104098335080365,Inf,0.315993329511673,0.356799127033293
"2014008-016","1","5",0.316509269605987,0.0104098335080375,Inf,0.296106370845175,0.336912168366799
"2014009-010","1","5",0.334826103665501,0.0103642005321389,Inf,0.314512643893958,0.355139563437044
"2014009-012","1","5",0.333585146403808,0.0104098335080381,Inf,0.313182247642995,0.353988045164621
"2014009-034","1","5",0.302303494668182,0.0104098335080371,Inf,0.281900595907371,0.322706393428993
"2014009-041","1","5",0.310433469219885,0.0104098335080374,Inf,0.290030570459073,0.330836367980696
"2014009-046","1","5",0.293443531139467,0.0104606284897027,Inf,0.272941076043996,0.313945986234938
"2014010-010","1","5",0.34710357213148,0.0104098335080363,Inf,0.326700673370671,0.367506470892289
"W1406-001","1","5",0.335539333585278,0.0104098335080368,Inf,0.315136434824468,0.355942232346088
"W1411-017","1","5",0.328200570118236,0.0104608939694038,Inf,0.307697594692112,0.348703545544359
"W1425-006","1","5",0.311354354138697,0.0104098335080374,Inf,0.290951455377885,0.331757252899508
"2014001-005","2","5",0.348799710981544,0.0104608945362637,Inf,0.328296734444396,0.369302687518693
"2014005-019","2","5",0.330901622572248,0.0104098335080375,Inf,0.310498723811436,0.35130452133306
"2014005-024","2","5",0.318922118043943,0.010409833508037,Inf,0.298519219283132,0.339325016804754
"2014006-046","2","5",0.342871225116012,0.0104098335080381,Inf,0.322468326355199,0.363274123876825
"2014007-001","2","5",0.340888032752166,0.0104098335080369,Inf,0.320485133991356,0.361290931512977
"2014008-016","2","5",0.32100107408567,0.0104098335080377,Inf,0.300598175324858,0.341403972846482
"2014009-010","2","5",0.339317908145184,0.0103644385469483,Inf,0.319003981873187,0.359631834417182
"2014009-012","2","5",0.338076950883491,0.0104098335080383,Inf,0.317674052122678,0.358479849644305
"2014009-034","2","5",0.306795299147865,0.0104098335080374,Inf,0.286392400387054,0.327198197908677
"2014009-041","2","5",0.314925273699568,0.0104098335080377,Inf,0.294522374938756,0.33532817246038
"2014009-046","2","5",0.29793533561915,0.0104608943090624,Inf,0.277432359527308,0.318438311710992
"2014010-010","2","5",0.351595376611163,0.0104098335080366,Inf,0.331192477850353,0.371998275371973
"W1406-001","2","5",0.340031138064961,0.0104098335080373,Inf,0.31962823930415,0.360434036825773
"W1411-017","2","5",0.332692374597919,0.0104606286586719,Inf,0.312189919171275,0.353194830024564
"W1425-006","2","5",0.31584615861838,0.0104098335080377,Inf,0.295443259857568,0.336249057379192
"2014001-005","1","50",0.3433100456372,0.0104098335081776,Inf,0.322907146876113,0.363712944398286
"2014005-019","1","50",0.336892118066008,0.0104606274459022,Inf,0.316389665016348,0.357394571115667
"2014005-024","1","50",0.315275046286269,0.0104098335080368,Inf,0.294872147525459,0.335677945047079
"2014006-046","1","50",0.338072110591529,0.0104608931546117,Inf,0.317569136762369,0.35857508442069
"2014007-001","1","50",0.337520158750809,0.0104098335080365,Inf,0.317117259989999,0.357923057511619
"2014008-016","1","50",0.316127384857413,0.0105178510687671,Inf,0.295512775567873,0.336741994146952
"2014009-010","1","50",0.33201255722697,0.010409833508037,Inf,0.31160965846616,0.352415455987781
"2014009-012","1","50",0.335990379117063,0.0104098335080381,Inf,0.31558748035625,0.356393277877876
"2014009-034","1","50",0.303281194655362,0.0104098335080371,Inf,0.282878295894552,0.323684093416173
"2014009-041","1","50",0.319093739232732,0.0104098335080374,Inf,0.298690840471921,0.339496637993544
"2014009-046","1","50",0.296566349927148,0.0104098335080373,Inf,0.276163451166336,0.316969248687959
"2014010-010","1","50",0.349375665395525,0.0104098335080363,Inf,0.328972766634716,0.369778564156335
"W1406-001","1","50",0.342774183867571,0.0104098335080368,Inf,0.32237128510676,0.363177082628381
"W1411-017","1","50",0.324918630103173,0.0104098335080369,Inf,0.304515731342363,0.345321528863984
"W1425-006","1","50",0.308987321337816,0.0104098335080374,Inf,0.288584422577004,0.329390220098627
"2014001-005","2","50",0.347801850116883,0.0104098335081334,Inf,0.327398951355883,0.368204748877883
"2014005-019","2","50",0.341383922545691,0.0104608964072937,Inf,0.320880942341391,0.361886902749991
"2014005-024","2","50",0.319766850765952,0.010409833508037,Inf,0.299363952005142,0.340169749526763
"2014006-046","2","50",0.342563915071213,0.0104606290640075,Inf,0.322061458850125,0.3630663712923
"2014007-001","2","50",0.342011963230492,0.0104098335080369,Inf,0.321609064469682,0.362414861991303
"2014008-016","2","50",0.320619189337096,0.0105184125568076,Inf,0.300003479551219,0.341234899122973
"2014009-010","2","50",0.336504361706654,0.0104098335080373,Inf,0.316101462945842,0.356907260467465
"2014009-012","2","50",0.340482183596747,0.0104098335080383,Inf,0.320079284835933,0.36088508235756
"2014009-034","2","50",0.307772999135046,0.0104098335080374,Inf,0.287370100374234,0.328175897895857
"2014009-041","2","50",0.323585543712416,0.0104098335080377,Inf,0.303182644951603,0.343988442473228
"2014009-046","2","50",0.301058154406831,0.0104098335080375,Inf,0.280655255646019,0.321461053167643
"2014010-010","2","50",0.353867469875209,0.0104098335080366,Inf,0.333464571114399,0.374270368636019
"W1406-001","2","50",0.347265988347254,0.0104098335080372,Inf,0.326863089586443,0.367668887108065
"W1411-017","2","50",0.329410434582857,0.0104098335080372,Inf,0.309007535822045,0.349813333343668
"W1425-006","2","50",0.313479125817499,0.0104098335080377,Inf,0.293076227056687,0.333882024578311
"2014001-005","1","51",0.344653503778682,0.0104098335081776,Inf,0.324250605017596,0.365056402539769
"2014005-019","1","51",0.335291811234826,0.0104098335080373,Inf,0.314888912474015,0.355694709995638
"2014005-024","1","51",0.328897530064989,0.0104098335080368,Inf,0.308494631304178,0.349300428825799
"2014006-046","1","51",0.331349630164212,0.0104098335080375,Inf,0.3109467314034,0.351752528925024
"2014007-001","1","51",0.329240162997731,0.0104098335080365,Inf,0.308837264236921,0.349643061758541
"2014008-016","1","51",0.317198080255933,0.0104098335080375,Inf,0.296795181495121,0.337600979016744
"2014009-010","1","51",0.335388309788969,0.010409833508037,Inf,0.314985411028159,0.35579120854978
"2014009-012","1","51",0.334164605407966,0.0104098335080381,Inf,0.313761706647153,0.354567504168779
"2014009-034","1","51",0.293449213670929,0.0104098335080371,Inf,0.273046314910118,0.313852112431739
"2014009-041","1","51",0.328696857555614,0.0104098335080374,Inf,0.308293958794803,0.349099756316426
"2014009-046","1","51",0.312109433131591,0.0104098335080373,Inf,0.29170653437078,0.332512331892403
"2014010-010","1","51",0.34112420607804,0.0104098335080363,Inf,0.320721307317231,0.36152710483885
"W1406-001","1","51",0.335245285250105,0.0104098335080368,Inf,0.314842386489295,0.355648184010916
"W1411-017","1","51",0.324465962067574,0.0104098335080369,Inf,0.304063063306764,0.344868860828385
"W1425-006","1","51",0.313125276083946,0.0104098335080374,Inf,0.292722377323134,0.333528174844757
"2014001-005","2","51",0.349145308258366,0.0104098335081334,Inf,0.328742409497366,0.369548207019366
"2014005-019","2","51",0.33978361571451,0.0104098335080375,Inf,0.319380716953698,0.360186514475321
"2014005-024","2","51",0.333389334544672,0.010409833508037,Inf,0.312986435783861,0.353792233305483
"2014006-046","2","51",0.335841434643895,0.0104098335080381,Inf,0.315438535883082,0.356244333404708
"2014007-001","2","51",0.333731967477414,0.0104098335080369,Inf,0.313329068716604,0.354134866238225
"2014008-016","2","51",0.321689884735616,0.0104098335080377,Inf,0.301286985974804,0.342092783496428
"2014009-010","2","51",0.339880114268653,0.0104098335080373,Inf,0.319477215507841,0.360283013029464
"2014009-012","2","51",0.338656409887649,0.0104098335080383,Inf,0.318253511126836,0.359059308648463
"2014009-034","2","51",0.297941018150612,0.0104098335080374,Inf,0.2775381193898,0.318343916911424
"2014009-041","2","51",0.333188662035298,0.0104098335080377,Inf,0.312785763274485,0.35359156079611
"2014009-046","2","51",0.316601237611275,0.0104098335080375,Inf,0.296198338850463,0.337004136372086
"2014010-010","2","51",0.345616010557724,0.0104098335080366,Inf,0.325213111796914,0.366018909318534
"W1406-001","2","51",0.339737089729788,0.0104098335080372,Inf,0.319334190968977,0.3601399884906
"W1411-017","2","51",0.328957766547258,0.0104098335080372,Inf,0.308554867786447,0.349360665308069
"W1425-006","2","51",0.317617080563629,0.0104098335080377,Inf,0.297214181802817,0.338019979324441
"2014001-005","1","6",0.334823546391991,0.0104098335081776,Inf,0.314420647630905,0.355226445153077
"2014005-019","1","6",0.344461395196725,0.0104098335080373,Inf,0.324058496435914,0.364864293957537
"2014005-024","1","6",0.331885841031101,0.0104098335080368,Inf,0.311482942270291,0.352288739791911
"2014006-046","1","6",0.331335177702782,0.0103644382158441,Inf,0.311021252079737,0.351649103325827
"2014007-001","1","6",0.353118594816279,0.0104098335080365,Inf,0.33271569605547,0.373521493577089
"2014008-016","1","6",0.330032568502966,0.0103642004164775,Inf,0.309719108958115,0.350346028047816
"2014009-010","1","6",0.330123635337139,0.010409833508037,Inf,0.309720736576328,0.350526534097949
"2014009-012","1","6",0.333977050134195,0.0104098335080381,Inf,0.313574151373382,0.354379948895009
"2014009-034","1","6",0.28854029772863,0.010364438672143,Inf,0.268226371211255,0.308854224246004
"2014009-041","1","6",0.326567942477558,0.0104098335080374,Inf,0.306165043716746,0.346970841238369
"2014009-046","1","6",0.284338435954812,0.0104098335080373,Inf,0.263935537194001,0.304741334715623
"2014010-010","1","6",0.346249486854196,0.0104098335080363,Inf,0.325846588093387,0.366652385615006
"W1406-001","1","6",0.335900739770409,0.0103644393174791,Inf,0.315586811988199,0.356214667552619
"W1411-017","1","6",0.323545037995944,0.0104608939694038,Inf,0.30304206256982,0.344048013422067
"W1425-006","1","6",0.316298631813409,0.0104098335080374,Inf,0.295895733052598,0.336701530574221
"2014001-005","2","6",0.339315350871674,0.0104098335081334,Inf,0.318912452110675,0.359718249632674
"2014005-019","2","6",0.348953199676409,0.0104098335080375,Inf,0.328550300915597,0.36935609843722
"2014005-024","2","6",0.336377645510785,0.010409833508037,Inf,0.315974746749974,0.356780544271595
"2014006-046","2","6",0.335826982182466,0.0103642007108111,Inf,0.315513522060731,0.3561404423042
"2014007-001","2","6",0.357610399295963,0.0104098335080369,Inf,0.337207500535152,0.378013298056773
"2014008-016","2","6",0.334524372982649,0.0103644387612876,Inf,0.314210446290554,0.354838299674744
"2014009-010","2","6",0.334615439816822,0.0104098335080373,Inf,0.314212541056011,0.355018338577633
"2014009-012","2","6",0.338468854613879,0.0104098335080383,Inf,0.318065955853066,0.358871753374692
"2014009-034","2","6",0.293032102208313,0.0103642004645814,Inf,0.27271864256918,0.313345561847446
"2014009-041","2","6",0.331059746957241,0.0104098335080377,Inf,0.310656848196429,0.351462645718053
"2014009-046","2","6",0.288830240434496,0.0104098335080375,Inf,0.268427341673684,0.309233139195307
"2014010-010","2","6",0.35074129133388,0.0104098335080366,Inf,0.33033839257307,0.37114419009469
"W1406-001","2","6",0.340392544250092,0.0103642001163442,Inf,0.320079085293491,0.360706003206693
"W1411-017","2","6",0.328036842475627,0.0104606286586719,Inf,0.307534387048983,0.348539297902272
"W1425-006","2","6",0.320790436293093,0.0104098335080377,Inf,0.30038753753228,0.341193335053905
"2014001-005","1","7",0.33843116397024,0.0104098335081776,Inf,0.318028265209153,0.358834062731326
"2014005-019","1","7",0.334483823593736,0.0103641991755087,Inf,0.314170366481139,0.354797280706332
"2014005-024","1","7",0.318685330541576,0.0104098335080368,Inf,0.298282431780766,0.339088229302387
"2014006-046","1","7",0.334490757292237,0.0104098335080375,Inf,0.314087858531426,0.354893656053049
"2014007-001","1","7",0.332603410346572,0.0104098335080365,Inf,0.312200511585763,0.353006309107382
"2014008-016","1","7",0.320185766105662,0.0104098335080375,Inf,0.299782867344851,0.340588664866474
"2014009-010","1","7",0.326913052578202,0.010409833508037,Inf,0.306510153817391,0.347315951339013
"2014009-012","1","7",0.332600964949816,0.010364200467107,Inf,0.312287505305733,0.352914424593899
"2014009-034","1","7",0.299425763076862,0.0104098335080371,Inf,0.279022864316051,0.319828661837673
"2014009-041","1","7",0.326903119876602,0.0104098335080374,Inf,0.306500221115791,0.347306018637414
"2014009-046","1","7",0.299764712762379,0.0103642001658953,Inf,0.27945125370866,0.320078171816098
"2014010-010","1","7",0.349618558491558,0.0104098335080363,Inf,0.329215659730749,0.370021457252368
"W1406-001","1","7",0.335352417731785,0.0104098335080368,Inf,0.314949518970975,0.355755316492596
"W1411-017","1","7",0.325569152348216,0.0104098335080369,Inf,0.305166253587406,0.345972051109027
