"genotype","rep","image","area","SE","df","asymp.LCL","asymp.UCL"
"2014005-024",2,45,4.98895017304061,0.659579866356377,Inf,3.77994295274558,6.36544851871806
"2014006-046",2,45,4.13986667212609,0.596867538158868,Inf,3.05267073314675,5.39234848981169
"2014007-001",2,45,5.77507651334192,0.704958665837434,Inf,4.47602585706427,7.23941304832583
"2014008-016",2,45,5.64543749366335,0.697001293262744,Inf,4.36198300104365,7.09417786498929
"2014009-010",2,45,4.35567179822279,0.612226827564187,Inf,3.2383722051809,5.63825726997094
"2014009-012",2,45,8.83052354183762,0.866775547941004,Inf,7.21338239550196,10.6110801087906
"2014009-034",2,45,6.12444161234225,0.725968925709239,Inf,4.78421160341003,7.62995749998072
"2014009-041",2,45,4.90401924068942,0.649622210582865,Inf,3.71342604374283,6.25989831634225
"2014009-046",2,45,5.50540279007755,0.688302475647533,Inf,4.23899766669175,6.93709379216959
"2014010-010",2,45,5.45401454649007,0.685082585764796,Inf,4.19392029130863,6.87939468037777
"W1406-001",2,45,4.57003925976086,0.627111475187217,Inf,3.42356629345526,5.88179810477272
"W1411-017",2,45,4.55586272826772,0.626138051293186,Inf,3.41129763773611,5.86571369750559
"W1425-006",2,45,7.62041918049195,0.809793363036087,Inf,6.11589629337478,9.29022794631538
"2014001-005",1,46,7.52152249284418,0.804521512829058,Inf,6.02733224226454,9.1809986221298
"2014005-019",1,46,4.36713958415919,0.613032245348683,Inf,3.24826140126718,5.65130364575746
"2014005-024",1,46,5.76299738656491,0.704221035576247,Inf,4.4653924590331,7.22588819280298
"2014006-046",1,46,4.30795776616011,0.605409384713755,Inf,3.2030848885995,5.57624606848252
"2014007-001",1,46,4.60412046662425,0.629445483241715,Inf,3.4530729285922,5.92045388336254
"2014008-016",1,46,4.76170639146972,0.644383069124247,Inf,3.58248434924842,6.10841956471024
"2014009-010",1,46,4.00268003695329,0.58689474364188,Inf,2.93503041605246,5.23561553656037
"2014009-012",1,46,7.41447890863555,0.798776168757701,Inf,5.93154932551469,9.06269437046265
"2014009-034",1,46,6.2988410403437,0.736232706228176,Inf,4.93849439124914,7.82447356814451
"2014009-041",1,46,4.71932071584281,0.637271546857582,Inf,3.55293437498294,6.05099293540892
"2014009-046",1,46,6.00994311101101,0.719150791586178,Inf,4.68307639940175,7.50209570132651
"2014010-010",1,46,5.31938304524605,0.676574171884871,Inf,4.07596497483482,6.72808699436354
"W1406-001",1,46,3.96006621236971,0.583762248436211,Inf,2.89855616925374,5.18686213419193
"W1411-017",1,46,5.0219763933412,0.657388520049881,Inf,3.81616150954648,6.39307715584218
"W1425-006",1,46,8.08323005746904,0.834021510925641,Inf,6.53122087307623,9.8005251205681
"2014001-005",2,46,7.80220230366112,0.819395143843371,Inf,6.27886027197414,9.49083021405419
"2014005-019",2,46,4.5816249001427,0.62790587636277,Inf,3.43359493614374,5.89494074284792
"2014005-024",2,46,6.00900507444419,0.719094666590334,Inf,4.68224836580543,7.50104766178921
"2014006-046",2,46,4.52100229153524,0.620217103861438,Inf,3.38711168871677,5.81831806104509
"2014007-001",2,46,4.82427955224091,0.644319114255801,Inf,3.64408023310192,6.16976475008616
"2014008-016",2,46,4.98555786186142,0.659378335397143,Inf,3.77695141480098,6.36166699392972
"2014009-010",2,46,4.20813007516667,0.601768374655966,Inf,3.11132867315889,5.47021735588069
"2014009-012",2,46,7.69317265436647,0.813649799771789,Inf,6.18109129013867,9.37053989730053
"2014009-034",2,46,6.55591460358745,0.751106337242263,Inf,5.16641617338594,8.11069891249521
"2014009-041",2,46,4.9421851349458,0.652145177871669,Inf,3.74664701297898,6.30300913561886
"2014009-046",2,46,6.26111175474992,0.734024422600264,Inf,4.90509326203372,7.78241612617237
"2014010-010",2,46,5.55583369528267,0.691447802898957,Inf,4.28326384376449,6.9936894255071
"W1406-001",2,46,4.16443340170892,0.598635879450298,Inf,3.073771577486,5.42038110463809
"W1411-017",2,46,5.25179489867346,0.672262151063967,Inf,4.01682823377178,6.65204744228139
"W1425-006",2,46,8.37410750232174,0.848895141939726,Inf,6.79294653682199,10.1205543465277
"2014001-005",1,47,8.53610067843225,0.857066552091267,Inf,6.93892404333244,10.298563192238
"2014005-019",1,47,4.19788002121125,0.615619999280713,Inf,3.07798949219854,5.49117554570408
"2014005-024",1,47,5.6367541297754,0.696465050947062,Inf,4.35435065278143,7.08444348547562
"2014006-046",1,47,3.3022610233061,0.533077658659318,Inf,2.34009095072403,4.42971697459443
"2014007-001",1,47,4.52464351371351,0.623989046580312,Inf,3.38429039502174,5.83028251111153
"2014008-016",1,47,5.36635994859145,0.67955510928982,Inf,4.11709934822635,6.7809064276628
"2014009-010",1,47,3.79422861770258,0.575207534364096,Inf,2.75058813373248,5.00536023571191
"2014009-012",1,47,7.18747021958989,0.786453068792009,Inf,5.72869346857968,8.81153284930636
"2014009-034",1,47,5.70390833846195,0.700601481255326,Inf,4.41339760703922,7.15970494859093
"2014009-041",1,47,6.24159479595009,0.732879489679372,Inf,4.88782033052355,7.76065514008287
"2014009-046",1,47,6.39353085033416,0.74174591777105,Inf,5.02237850517642,7.92996907419816
"2014010-010",1,47,4.74635836293104,0.639094448492111,Inf,3.57639920052014,6.08160340404819
"W1406-001",1,47,3.74497056679991,0.567687049213336,Inf,2.71496733520508,4.94025967710099
"W1411-017",1,47,6.3318008050608,0.738156424839818,Inf,4.96768373677104,7.86120375205681
"W1425-006",1,47,7.25321424283324,0.785558764639309,Inf,5.79525506700334,8.87458883986898
"2014001-005",2,47,8.83494439146534,0.871940183105596,Inf,7.20861597525816,10.6265586863786
"2014005-019",2,47,4.40821811354206,0.630932275174783,Inf,3.25833743844612,5.73154651049909
"2014005-024",2,47,5.88008070924992,0.711338681961148,Inf,4.568525451149,7.35692184605709
"2014006-046",2,47,3.48910743531792,0.547951289673405,Inf,2.4977855816289,4.64571516771319
"2014007-001",2,47,4.74291640448938,0.638862677594399,Inf,3.57341150469066,6.07770718299435
"2014008-016",2,47,5.60384105661794,0.694428740303906,Inf,4.32542867514589,7.04753931679624
"2014009-010",2,47,3.99432525628137,0.590200402772197,Inf,2.92130506377143,5.23484812996051
"2014009-012",2,47,7.46190408492261,0.801326699806097,Inf,5.97397555280544,9.11511849574602
"2014009-034",2,47,5.94866480963886,0.715475112269413,Inf,4.62900229710919,7.43361320087479
"2014009-041",2,47,6.49750921080691,0.747753120693459,Inf,5.11458296427342,8.04572133604664
"2014009-046",2,47,6.6525102345035,0.756619548785136,Inf,5.25220610823881,8.21810023947443
"2014010-010",2,47,4.96985292728664,0.653968079506197,Inf,3.77074198376879,6.33424974951074
"W1406-001",2,47,3.94378084056937,0.582560680227423,Inf,2.88462582786759,5.1682217319774
"W1411-017",2,47,6.58953936422507,0.753030055853903,Inf,5.19627051482836,8.14809409232803
"W1425-006",2,47,7.52888864805173,0.800371872671438,Inf,6.04190118889899,9.17930127824878
"2014001-005",1,48,6.87880841445654,0.769380879686458,Inf,5.45349253923033,8.46941016838873
"2014005-019",1,48,3.16345978826664,0.525241455911848,Inf,2.21775681095572,4.27666548450493
"2014005-024",1,48,5.99874787220197,0.718480667297813,Inf,4.67319458006308,7.48958704304712
"2014006-046",1,48,3.79004392135764,0.571093087790637,Inf,2.75336497682135,4.99200874460019
"2014007-001",1,48,5.57053673425419,0.692362127131719,Inf,4.29617484016961,7.01018450704503
"2014008-016",1,48,5.06918799624708,0.660471346509375,Inf,3.85733088362116,6.44633098757926
"2014009-010",1,48,4.12527683895434,0.595814861289616,Inf,3.04014410872609,5.37569544788884
"2014009-012",1,48,7.63341839429323,0.810483757582012,Inf,6.12754235873092,9.30458030856179
"2014009-034",1,48,5.35724041674928,0.678977449607092,Inf,4.10911200855765,6.77065470364717
"2014009-041",1,48,4.5791764112968,0.627738072796555,Inf,3.4314753362441,5.89216336505576
"2014009-046",1,48,4.94486520018998,0.652321977677049,Inf,3.74898055697215,6.30603572211406
"2014010-010",1,48,4.25154410952463,0.604864542824027,Inf,3.14867432941738,5.51969976833813
"W1406-001",1,48,4.10188032450647,0.598073141999618,Inf,3.01342406873838,5.35782770561831
"W1411-017",1,48,5.15686890704414,0.666158889934332,Inf,3.9338644141448,6.54515927864974
"W1425-006",1,48,7.1671513158526,0.78534063469284,Inf,5.71055489561193,8.78903361479951
"2014001-005",2,48,7.1473407222327,0.784254510700761,Inf,5.69287306589916,8.76709425727231
"2014005-019",2,48,3.34639187333409,0.540195768957053,Inf,2.37137317374435,4.48890167725783
"2014005-024",2,48,6.24968486568013,0.7333542983119,Inf,4.89497979243429,7.76967581763223
"2014006-046",2,48,3.99003160316659,0.585966718804724,Inf,2.92420087752335,5.22114820751608
"2014007-001",2,48,5.81244500463563,0.707235758145805,Inf,4.50893132944409,7.28124455853341
"2014008-016",2,48,5.30007218083557,0.675344977523462,Inf,4.0590632871027,6.70636695327469
"2014009-010",2,48,4.33381040602192,0.610688492303703,Inf,3.21952589468672,5.61338079606337
"2014009-012",2,48,7.91615924897254,0.8253573885961,Inf,6.38113143230328,9.61647294434806
"2014009-034",2,48,5.59452183791401,0.693851080621179,Inf,4.31724164861543,7.03708790591885
"2014009-041",2,48,4.79874527494763,0.642611703810641,Inf,3.62189241878798,6.14088400981353
"2014009-046",2,48,5.17293229032631,0.667195608691136,Inf,3.94789586600153,6.56325459335734
"2014010-010",2,48,4.4632059934188,0.619738173838113,Inf,3.3311844322046,5.76051343333925
"W1406-001",2,48,4.30982900194176,0.613066834343533,Inf,3.1919914326234,5.59516926348202
"W1411-017",2,48,5.38971917604462,0.681032520948418,Inf,4.13756290203832,6.80716132875716
"W1425-006",2,48,7.44120063214922,0.800214265706926,Inf,5.95545243080161,9.09223471220309
"2014001-005",1,49,7.03117217890055,0.77785500204021,Inf,5.58924732906041,8.63838290744668
"2014005-019",1,49,3.35142054590287,0.537030864225956,Inf,2.3815023327867,4.48662463772529
"2014005-024",1,49,5.46988885945273,0.686078853146784,Inf,4.20784195608361,6.89722164152809
"2014006-046",1,49,4.5520933674213,0.622346076209385,Inf,3.41403005547677,5.8535818460572
"2014007-001",1,49,4.90663027324187,0.649795125791986,Inf,3.71569816871303,6.26284825647696
"2014008-016",1,49,5.18892631103278,0.668226252827905,Inf,3.96186986131905,6.58126863945276
"2014009-010",1,49,4.50204435628601,0.622428782323878,Inf,3.36474929934322,5.80462529193506
"2014009-012",1,49,6.82129407648634,0.766157696728038,Inf,5.40229552377435,8.40557850790458
"2014009-034",1,49,5.90152308383828,0.71263448989933,Inf,4.58742808884764,7.38090395753516
"2014009-041",1,49,5.12561731934851,0.664137298895953,Inf,3.90657507207586,6.50994544532742
"2014009-046",1,49,5.13933924662872,0.665025694573556,Inf,3.91855577582395,6.52540859613975
"2014010-010",1,49,4.70902088791051,0.636575750478938,Inf,3.54399828289336,6.03932937163391
"W1406-001",1,49,3.66422180577827,0.561533486023395,Inf,2.64627933641232,4.84745015385048
"W1411-017",1,49,4.25829418382907,0.605344516830577,Inf,3.15448367195547,5.52739057440893
"W1425-006",1,49,6.63024617311175,0.755352392378301,Inf,5.23242562776724,8.19335259716252
"2014001-005",2,49,7.30263384274843,0.792728633054515,Inf,5.83155721180095,8.93899635240198
"2014005-019",2,49,3.53963351202447,0.551904495240043,Inf,2.54056351780135,4.70398938495384
"2014005-024",2,49,5.7096251117738,0.700952484160871,Inf,4.41842642729774,7.16610967495612
"2014006-046",2,49,4.7710195735685,0.637116759618843,Inf,3.6040013831496,6.10145318874919
"2014007-001",2,49,5.13382387482059,0.664668756806073,Inf,3.9137399891848,6.51919363916263
"2014008-016",2,49,5.42249123127286,0.683099883841992,Inf,4.16628300045219,6.84398534079979
"2014009-010",2,49,4.71977789096313,0.637302413337964,Inf,3.55333105291338,6.05151060771912
"2014009-012",2,49,7.08871218621612,0.781031327742126,Inf,5.64056185239718,8.70214839874131
"2014009-034",2,49,6.15043915591082,0.727508120913416,Inf,4.80719237981324,7.65897181071465
"2014009-041",2,49,5.35776875964018,0.67901092991004,Inf,4.10957473126058,6.77124866672603
"2014009-046",2,49,5.37179778978763,0.679899325587642,Inf,4.12186253787591,6.78701892040561
"2014010-010",2,49,4.93164478235957,0.651449381493024,Inf,3.73747039623548,6.29110504718992
"W1406-001",2,49,3.86090490024342,0.576407117037482,Inf,2.81381064977052,5.07328502942257
"W1411-017",2,49,4.47012198635313,0.620218147844663,Inf,3.33715969337257,5.76837015803993
"W1425-006",2,49,6.8939290778749,0.770226023392387,Inf,5.46695675142344,8.48618728303261
"2014001-005",1,5,6.44449753996828,0.749647913908335,Inf,5.05896018975203,7.99752601444388
"2014005-019",1,5,3.95096182904455,0.583090813508791,Inf,2.89076777420429,5.17644176259107
"2014005-024",1,5,5.98679984370904,0.71776479238141,Inf,4.66264964062373,7.4762359255006
"2014006-046",1,5,3.8500218690373,0.575594162091278,Inf,2.80452098098001,5.06080863580084
"2014007-001",1,5,4.75962436604664,0.639986955170876,Inf,3.5879159226894,6.09661868811013
"2014008-016",1,5,4.85542721903289,0.646395771235011,Inf,3.6711577270064,6.20498258976563
"2014009-010",1,5,5.06558305440217,0.656490047611936,Inf,3.86059391575357,6.43398761481032
"2014009-012",1,5,8.95897395282479,0.878039228043236,Inf,7.32069162819982,10.762542156156
"2014009-034",1,5,5.139123589113,0.665011741486701,Inf,3.91836746585594,6.52516559107633
"2014009-041",1,5,4.43222513968765,0.617583506028707,Inf,3.30442664977853,5.72530950830302
"2014009-046",1,5,5.6360701527309,0.701053243972629,Inf,4.34577660639073,7.09385482525338
"2014010-010",1,5,5.04866937527217,0.659133291709185,Inf,3.83943480186396,6.42318982738663
"W1406-001",1,5,4.28778484791315,0.607437046048933,Inf,3.17987305413497,5.56098252039758
"W1411-017",1,5,6.44248120768104,0.749556502103018,Inf,5.05712880257998,7.99533629957945
"W1425-006",1,5,6.15958924568873,0.728049081522292,Inf,4.81528220628069,7.66918216380301
"2014001-005",2,5,6.70449688929193,0.764646845583908,Inf,5.28956795785519,8.28692851432844
"2014005-019",2,5,4.15509691505798,0.597964444522878,Inf,3.06575107911076,5.40972862971144
"2014005-024",2,5,6.2374893717335,0.732638423395497,Inf,4.88418738754125,7.75607723463201
"2014006-046",2,5,4.05156549360721,0.590467793105365,Inf,2.97691282444297,5.2915040414777
"2014007-001",2,5,4.98342745437078,0.654860586184963,Inf,3.78256722990659,6.34957355754122
"2014008-016",2,5,5.08144572312119,0.661269402249098,Inf,3.86802444998776,6.46015287496088
"2014009-010",2,5,5.29638604226473,0.671299302890017,Inf,4.06237617093672,6.69382108395928
"2014009-012",2,5,9.26506755358351,0.892912859057325,Inf,7.59763344785159,11.0977875380217
"2014009-034",2,5,5.37157730893353,0.679885372500788,Inf,4.12166940456951,6.78677109200379
"2014009-041",2,5,4.64828374698682,0.632457137042794,Inf,3.49133347597075,5.97051989670913
"2014009-046",2,5,5.87938212482376,0.716050488106682,Inf,4.55970030260034,7.36656663820319
"2014010-010",2,5,5.27909101768937,0.674006922723272,Inf,4.04070466317421,6.68276325091078
"W1406-001",2,5,4.50033600123569,0.62231067706302,Inf,3.36327242635056,5.80268545482707
"W1411-017",2,5,6.70244028216981,0.76450316761627,Inf,5.28778717238083,8.28458452157019
"W1425-006",2,5,6.41383387282322,0.742922712536378,Inf,5.04037505230824,7.95257857204445
"2014001-005",1,50,6.47190527051425,0.746278376764238,Inf,5.09186946896832,8.01722695076616
"2014005-019",1,50,3.54481367018558,0.555980405255386,Inf,2.53885765194204,4.71826079276312
"2014005-024",1,50,5.41615966583358,0.682700956972751,Inf,4.16073331730908,6.83687189306432
"2014006-046",1,50,3.44417164079918,0.548049992103791,Inf,2.45376473291953,4.60208122542131
"2014007-001",1,50,4.38691325897629,0.614418531444296,Inf,3.26531800526461,5.67379439139423
"2014008-016",1,50,5.76821047551574,0.714823513203076,Inf,4.45225533082852,7.25431201318936
"2014009-010",1,50,4.5715221301139,0.627213208404296,Inf,3.42484977036679,5.88348036856726
"2014009-012",1,50,7.45248253388905,0.800820654369823,Inf,5.96554583260152,9.10470511388282
"2014009-034",1,50,6.48956588054831,0.74729590961138,Inf,5.10753575126903,8.03688188853384
"2014009-041",1,50,4.59360088347358,0.628725987443342,Inf,3.44396353129337,5.90852411436004
"2014009-046",1,50,5.59612268222151,0.693950344520538,Inf,4.31864793925522,7.03888330389406
"2014010-010",1,50,4.59433614368596,0.62877630294942,Inf,3.44460017492598,5.9093579911522
"W1406-001",1,50,3.96140273460283,0.583860749996899,Inf,2.89969963197549,5.18839171593642
"W1411-017",1,50,5.51168716297466,0.688695209467104,Inf,4.244512295447,6.94414790920858
"W1425-006",1,50,9.35085499387947,0.897037179162577,Inf,7.67533736928054,11.1916584971847
"2014001-005",2,50,6.73245144658474,0.761152007778535,Inf,5.3232638639315,8.30692490794406
"2014005-019",2,50,3.73830774312796,0.570972724557293,Inf,2.70297312630463,4.94114507887864
"2014005-024",2,50,5.65472823845239,0.697574587986838,Inf,4.37015010882094,7.10459224679008
"2014006-046",2,50,3.63493591393671,0.563003639154854,Inf,2.61521462678914,4.82214833860613
"2014007-001",2,50,4.60187778984741,0.629292162458383,Inf,3.45113075502877,5.91791070337229
"2014008-016",2,50,6.01432824251903,0.72996885241675,Inf,4.66870150653257,7.53012682767829
"2014009-010",2,50,4.79090955731265,0.642086839418383,Inf,3.6150854164586,6.13201957687296
"2014009-012",2,50,7.73188302258301,0.815694285383911,Inf,6.21579454018853,9.41325738368373
"2014009-034",2,50,6.75046379994958,0.762169540625467,Inf,5.33928188956336,8.32693158904206
"2014009-041",2,50,4.8135112519609,0.643599618457429,Inf,3.63472211867375,6.15758626395431
"2014009-046",2,50,5.83857997161128,0.708823975534625,Inf,4.53195344753804,7.31049237439077
"2014010-010",2,50,4.81426390536483,0.643649933963506,Inf,3.6353761554979,6.15843753393801
"W1406-001",2,50,4.16580397421094,0.598734381010986,Inf,3.07494909047666,5.42194473665148
"W1411-017",2,50,5.75232784397316,0.703568840481189,Inf,4.45600119533855,7.21394037131402
"W1425-006",2,50,9.66351585448391,0.911910810176662,Inf,7.95884644877804,11.533471138896
"2014001-005",1,51,7.5801243955099,0.807649537452213,Inf,6.07980332932612,9.24573134039966
"2014005-019",1,51,3.6110203776645,0.557442083106468,Inf,2.60109691066196,4.78622972337329
"2014005-024",1,51,6.03731333089438,0.720786493920927,Inf,4.70724070161959,7.53267183887542
"2014006-046",1,51,3.86819450543962,0.576951004933557,Inf,2.82003425427878,5.0816406353067
"2014007-001",1,51,4.13634181993063,0.59661338530324,Inf,3.04964401139489,5.38832550717262
"2014008-016",1,51,5.25396054383206,0.672400744748981,Inf,4.01872224029928,6.6544847260711
"2014009-010",1,51,4.61502135294395,0.630190191934102,Inf,3.46251421269585,5.9328143718983
"2014009-012",1,51,9.45431163355339,0.901985880028027,Inf,7.76909473348792,11.3048144123251
"2014009-034",1,51,6.22985747527615,0.732190075378276,Inf,4.87743423705019,7.74756659220837
"2014009-041",1,51,4.77837814657156,0.641246547790348,Inf,3.60420094704496,6.11784122480441
"2014009-046",1,51,3.87039802996814,0.577115312168835,Inf,2.82191574254376,5.08416619609877
"2014010-010",1,51,4.55364832953283,0.625985864110058,Inf,3.40938152039906,5.86320101737285
"W1406-001",1,51,3.58803406342503,0.555665023691113,Inf,2.58159356887498,4.75976043668133
"W1411-017",1,51,5.78877246924836,0.705794097640826,Inf,4.48808439672452,7.25474642047845
"W1425-006",1,51,6.90955423855162,0.771098391939057,Inf,5.48087210116745,8.50352225464205
"2014001-005",2,51,7.86188550979873,0.822523168466528,Inf,6.3324126625076,9.55664423579593
"2014005-019",2,51,3.8062891456099,0.572315714120555,Inf,2.76721389750041,5.01065027242563
"2014005-024",2,51,6.28904740835796,0.735660124935013,Inf,4.92982299797623,7.81355769744595
"2014006-046",2,51,4.07020716687877,0.591824635947644,Inf,2.99289513461098,5.3128050778528
"2014007-001",2,51,4.3451514228011,0.611487016317327,Inf,3.22930183315841,5.62628689115004
"2014008-016",2,51,5.48896851300923,0.687274375763067,Inf,4.2245784283695,6.91864447635522
"2014009-010",2,51,4.83543787134701,0.645063822948189,Inf,3.65377894999196,6.18238267140831
"2014009-012",2,51,9.76868317360311,0.916859511042115,Inf,8.05431449243068,11.6483377334818
"2014009-034",2,51,6.48553357165177,0.747063706392362,Inf,5.10395855231886,8.03239446969093
"2014009-041",2,51,5.00261665406168,0.656120178804435,Inf,3.79928767342814,6.37123151340148
"2014009-046",2,51,4.07246748954841,0.591988943182922,Inf,2.99483342101708,5.31538743678599
"2014010-010",2,51,4.77261148524832,0.640859495124144,Inf,3.5991928950076,6.11131595419529
"W1406-001",2,51,3.78268853297222,0.5705386547052,Inf,2.74709625731522,4.98356668733547
"W1411-017",2,51,6.03532393720511,0.720667728654912,Inf,4.70548408357433,7.53044966954215
"W1425-006",2,51,7.17868026031179,0.785972022953143,Inf,5.72084634182066,8.80180005750916
"2014001-005",1,6,6.66887314055385,0.757549490307065,Inf,5.26674636239832,8.23628579741536
"2014005-019",1,6,3.79115035776026,0.571176441979279,Inf,2.75430804201627,4.9932785522105
"2014005-024",1,6,6.22765401928552,0.732060578732731,Inf,4.87548458982095,7.74510932745635
"2014006-046",1,6,3.69326912713278,0.560572582856228,Inf,2.67627963735966,4.87368378359727
"2014007-001",1,6,4.16469785529063,0.598654886704583,Inf,3.07399877753387,5.42068281175365
"2014008-016",1,6,5.23781664735606,0.667557329671195,Inf,4.01113603316284,6.62791268070539
"2014009-010",1,6,4.8882224346817,0.648575086498124,Inf,3.69968156322856,6.24204918484111
"2014009-012",1,6,7.57950982316111,0.807616795962845,Inf,6.07925292911742,9.24505259591104
"2014009-034",1,6,6.96938837147532,0.770058493488344,Inf,5.54181404424002,8.56038787069267
"2014009-041",1,6,4.73865445573186,0.638575574501115,Inf,3.56971226765583,6.07288252251414
"2014009-046",1,6,6.57333687646179,0.752103703584423,Inf,5.18188364415026,8.13007598747958
"2014010-010",1,6,3.55354312060936,0.552987834582001,Inf,2.55234982029297,4.720022299632
"W1406-001",1,6,3.98905439774339,0.582587780880873,Inf,2.92891591915514,5.21261805587439
"W1411-017",1,6,5.64859041700404,0.701855710954647,Inf,4.35672984458785,7.10795367621757
"W1425-006",1,6,6.83103651011945,0.766704629403293,Inf,5.41096598906199,8.41639290988316
"2014001-005",2,6,6.93331554369227,0.772423121321366,Inf,5.50203698442942,8.5298799816612
"2014005-019",2,6,3.99116685365619,0.586050072993366,Inf,2.92517275680525,5.22244682921338
"2014005-024",2,6,6.48328535093283,0.746934209746818,Inf,5.1019641403613,8.0298924402106
"2014006-046",2,6,3.89072009440244,0.575345107481462,Inf,2.84477211743835,5.10008349612833
"2014007-001",2,6,4.3742131695346,0.61352851771867,Inf,3.25436231067088,5.65934990710456
"2014008-016",2,6,5.47246723576197,0.682366927026891,Inf,4.21676522132473,6.89159442375269
"2014009-010",2,6,5.11499428998818,0.66344871751221,Inf,3.89730163742809,6.49797282125453
"2014009-012",2,6,7.86125961928877,0.822490426976933,Inf,6.33185094413813,9.55595417314565
"2014009-034",2,6,7.23966603933156,0.784824751350411,Inf,5.78314550272906,8.85960199637388
"2014009-041",2,6,4.96196965441246,0.653449205515201,Inf,3.76387568522948,6.32534950230169
"2014009-046",2,6,6.83589676625699,0.76697733459851,Inf,5.41529175283851,8.42178765838172
"2014010-010",2,6,3.74727213264667,0.567861465596087,Inf,2.71692705122334,4.94290309277626
"W1406-001",2,6,4.19415882799411,0.597359607228697,Inf,3.1050632191386,5.44666985111307
"W1411-017",2,6,5.89216963836917,0.716804022102466,Inf,4.57100513588058,7.38082527046916
"W1425-006",2,6,7.09864368492125,0.781578260417379,Inf,5.64942138275684,8.7131518657919
"2014001-005",1,7,7.19914382336836,0.787091472604559,Inf,5.73911582387782,8.82445770156488
"2014005-019",1,7,3.41792884809453,0.53925589475169,Inf,2.44271441400609,4.55655867833456
"2014005-024",1,7,4.62249511361505,0.630700263828162,Inf,3.46898825082507,5.94128785511128
"2014006-046",1,7,3.63825607330776,0.559540354656243,Inf,2.62422006963788,4.81757795568389
"2014007-001",1,7,4.01345062802021,0.587683834524988,Inf,2.94425441740796,5.24793271733871
"2014008-016",1,7,4.7709465522547,0.64074770295414,Inf,3.59774707064095,6.10943191257471
"2014009-010",1,7,4.44138630787132,0.618221432309683,Inf,3.31233750542671,5.7357209890222
"2014009-012",1,7,7.94257899900252,0.82204235818621,Inf,6.41311329349985,9.63546012512255
"2014009-034",1,7,5.49769869391182,0.687820712088002,Inf,4.23223780975176,6.92844545677812
"2014009-041",1,7,4.54001992232557,0.625048419849211,Inf,3.39759047018058,5.84773525317682
"2014009-046",1,7,5.62951965034199,0.692068507385386,Inf,4.35479800852541,7.06765670714491
"2014010-010",1,7,4.20194736269543,0.601326143978284,Inf,3.10601271688878,5.46316788720834
"W1406-001",1,7,4.03511457270343,0.58926781010763,Inf,2.96281382699681,5.2727011971163
"W1411-017",1,7,5.45950623706552,0.685427406535015,Inf,4.19873614559333,6.88556220724397
"W1425-006",1,7,8.80672466033963,0.870546535543541,Inf,7.1831277431613,10.5956074562242
"2014001-005",2,7,7.47379837374765,0.801965103618868,Inf,5.98461859314978,9.1282640330516
"2014005-019",2,7,3.60797478209951,0.554061748651075,Inf,2.60374631038922,4.77562845552401
"2014005-024",2,7,4.84308795496195,0.645573894842248,Inf,3.66042931106502,6.19103247756513
"2014006-046",2,7,3.83425017707531,0.57441398567033,Inf,2.79106239229848,5.04272384055838
"2014007-001",2,7,4.21917344116804,0.602557465539075,Inf,3.12082544944884,5.48280731159349
"2014008-016",2,7,4.99501261779877,0.655621333968227,Inf,3.79266135507807,6.36264975922573
"2014009-010",2,7,4.65766543514253,0.633095063323769,Inf,3.49946485159096,5.98115189740034
"2014009-012",2,7,8.23093711753824,0.836856557885332,Inf,6.67244098973919,9.95285841710201
"2014009-034",2,7,5.73803707644208,0.702694343102089,Inf,4.44342441117508,7.19793562041533
"2014009-041",2,7,4.75865901993537,0.639922050863298,Inf,3.58707778668342,6.09552613189356
"2014009-046",2,7,5.87269168146494,0.706878856145009,Inf,4.56894717131677,7.33986137027094
"2014010-010",2,7,4.41238608391739,0.616199774992371,Inf,3.28729965700379,5.70275838953725
"W1406-001",2,7,4.24138493854129,0.604141441121718,Inf,3.13993241172773,5.50812334406111
"W1411-017",2,7,5.69901729567238,0.7003010375491,Inf,4.40909542309324,7.15422504695778
"W1425-006",2,7,9.11022816818356,0.885420166557627,Inf,7.45747946989828,10.9282627451751
"2014001-005",1,8,6.21991260647923,0.731605435800775,Inf,4.86863524076897,7.73647585089547
"2014005-019",1,8,4.72299640897781,0.637519671414575,Inf,3.55612375292256,6.05515494373931
"2014005-024",1,8,5.75881241889406,0.703965293876063,Inf,4.46170873588395,7.22120198061042
"2014006-046",1,8,3.29555920630856,0.53253645320348,Inf,2.33444987692817,4.42195441439521
"2014007-001",1,8,4.97020354045079,0.65399114716807,Inf,3.77104738514646,6.33464557446137
"2014008-016",1,8,5.34663058129092,0.678304770322943,Inf,4.09982060026936,6.75872644101873
"2014009-010",1,8,4.46352048680481,0.61976000793268,Inf,3.33145613155163,5.76087072076425
"2014009-012",1,8,7.76023733014245,0.817188570879829,Inf,6.24122010199335,9.44454043699779
"2014009-034",1,8,5.56598350447358,0.692079108774406,Inf,4.29217631617629,7.00507657147712
"2014009-041",1,8,4.27813833648272,0.606753365776075,Inf,3.17156653141629,5.54999602025541
"2014009-046",1,8,6.24867407887763,0.733294991735925,Inf,4.89408524438474,7.76854879207676
"2014010-010",1,8,4.19774511769191,0.60102538439509,Inf,3.10239994983632,5.45837616425375
"W1406-001",1,8,3.59859825761178,0.556482440500412,Inf,2.59055565555515,4.77192673837467
"W1411-017",1,8,5.65407392860598,0.697534228564915,Inf,4.36957490198794,7.10385883393027
