"genotype","image","rep","emmean","SE","df","asymp.LCL","asymp.UCL"
"2014007-001","3","2",0.0304393116570974,0.00572966344122644,Inf,0.0192093776687578,0.0416692456454371
"2014008-016","3","2",0.0221666453451444,0.00572966344122645,Inf,0.0109367113568048,0.0333965793334841
"2014009-010","3","2",0.020644317706964,0.00572966344122644,Inf,0.00941438371862437,0.0318742516953037
"2014009-012","3","2",0.0246830210304408,0.00572966344122644,Inf,0.0134530870421012,0.0359129550187805
"2014009-034","3","2",0.0314970156378095,0.00572966344122644,Inf,0.0202670816494698,0.0427269496261491
"2014009-041","3","2",0.0276404545077397,0.00814537985615369,Inf,0.0116758033492805,0.043605105666199
"2014009-046","3","2",0.0203305998080527,0.00572966344122643,Inf,0.00910066581971312,0.0315605337963924
"2014010-010","3","2",0.0275280322857778,0.00572966344122644,Inf,0.0162980982974382,0.0387579662741175
"W1406-001","3","2",0.0269886835887258,0.00572966344122644,Inf,0.0157587496003862,0.0382186175770655
"W1411-017","3","2",0.0351531754548833,0.00572966344122644,Inf,0.0239232414665437,0.0463831094432229
"W1425-006","3","2",0.0302721423790856,0.00572966344122644,Inf,0.0190422083907459,0.0415020763674252
"2014001-005","30","2",0.0366522904979093,0.00572966344122645,Inf,0.0254223565095696,0.0478822244862489
"2014005-019","30","2",0.026245077075297,0.00572966344122645,Inf,0.0150151430869573,0.0374750110636367
"2014005-024","30","2",0.0221625313085397,0.00572966344122645,Inf,0.0109325973202001,0.0333924652968794
"2014006-046","30","2",0.0350142923010655,0.00572966344122644,Inf,0.0237843583127258,0.0462442262894051
"2014007-001","30","2",0.0361309882112155,0.00572966344122644,Inf,0.0249010542228758,0.0473609221995551
"2014008-016","30","2",0.0292949851691836,0.00572966344122644,Inf,0.018065051180844,0.0405249191575233
"2014009-010","30","2",0.0208620478437165,0.00572966344122645,Inf,0.00963211385537681,0.0320919818320561
"2014009-012","30","2",0.029977256930775,0.00572966344122644,Inf,0.0187473229424354,0.0412071909191147
"2014009-034","30","2",0.0239893885947836,0.00572966344122644,Inf,0.0127594546064439,0.0352193225831232
"2014009-041","30","2",0.0278268473522348,0.00814537985615369,Inf,0.0118621961937755,0.0437914985106941
"2014009-046","30","2",0.0315563758956753,0.00572966344122643,Inf,0.0203264419073357,0.0427863098840149
"2014010-010","30","2",0.0153422124379165,0.00572966344122644,Inf,0.00411227844957691,0.0265721464262562
"W1406-001","30","2",0.0217211011549867,0.00572966344122644,Inf,0.010491167166647,0.0329510351433263
"W1411-017","30","2",0.0259669517732412,0.00572966344122642,Inf,0.0147370177849016,0.0371968857615808
"W1425-006","30","2",0.0370362666024891,0.00572966344122643,Inf,0.0258063326141495,0.0482662005908287
"2014001-005","31","2",0.0393014518075499,0.00572966344122645,Inf,0.0280715178192102,0.0505313857958896
"2014005-019","31","2",0.0252156301873712,0.00572966344122645,Inf,0.0139856961990315,0.0364455641757108
"2014005-024","31","2",0.0281060960118286,0.00572966344122644,Inf,0.0168761620234889,0.0393360300001682
"2014006-046","31","2",0.0225440136803543,0.00572966344122645,Inf,0.0113140796920147,0.033773947668694
"2014007-001","31","2",0.0251521637952367,0.00572966344122644,Inf,0.0139222298068971,0.0363820977835764
"2014008-016","31","2",0.02583458042715,0.00572966344122644,Inf,0.0146046464388104,0.0370645144154897
"2014009-010","31","2",0.021368481131269,0.00572966344122645,Inf,0.0101385471429294,0.0325984151196087
"2014009-012","31","2",0.0234194109714522,0.00572966344122644,Inf,0.0121894769831125,0.0346493449597918
"2014009-034","31","2",0.0201214823129785,0.00572966344122643,Inf,0.0088915483246389,0.0313514163013182
"2014009-041","31","2",0.0199869835257254,0.00814537985615368,Inf,0.00402233236726614,0.0359516346841847
"2014009-046","31","2",0.03998184622855,0.00572966344122642,Inf,0.0287519122402104,0.0512117802168896
"2014010-010","31","2",0.0251977289274772,0.00572966344122643,Inf,0.0139677949391376,0.0364276629158169
"W1406-001","31","2",0.0272240420149339,0.00572966344122644,Inf,0.0159941080265943,0.0384539760032736
"W1411-017","31","2",0.0288005418080185,0.00572966344122643,Inf,0.0175706078196789,0.0400304757963581
"W1425-006","31","2",0.034039489038882,0.00572966344122643,Inf,0.0228095550505423,0.0452694230272216
"2014001-005","32","2",0.0374050788833278,0.00572966344122645,Inf,0.0261751448949881,0.0486350128716675
"2014005-019","32","2",0.0388101062517603,0.00572966344122645,Inf,0.0275801722634206,0.0500400402400999
"2014005-024","32","2",0.0249581266183789,0.00572966344122644,Inf,0.0137281926300393,0.0361880606067186
"2014006-046","32","2",0.024031701834608,0.00572966344122645,Inf,0.0128017678462684,0.0352616358229477
"2014007-001","32","2",0.0372613239838714,0.00572966344122644,Inf,0.0260313899955317,0.048491257972211
"2014008-016","32","2",0.0262219220771767,0.00572966344122644,Inf,0.0149919880888371,0.0374518560655164
"2014009-010","32","2",0.0223129337846381,0.00572966344122644,Inf,0.0110829997962984,0.0335428677729777
"2014009-012","32","2",0.0311527351631642,0.00572966344122645,Inf,0.0199228011748245,0.0423826691515038
"2014009-034","32","2",0.02555890117316,0.00572966344122644,Inf,0.0143289671848204,0.0367888351614997
"2014009-041","32","2",0.0214865667091548,0.00814537985615368,Inf,0.00552191555069551,0.037451217867614
"2014009-046","32","2",0.0197626936958682,0.00572966344122642,Inf,0.00853275970752856,0.0309926276842078
"2014010-010","32","2",0.0279652761882907,0.00572966344122643,Inf,0.0167353421999511,0.0391952101766304
"W1406-001","32","2",0.0200979835158178,0.00572966344122644,Inf,0.00886804952747811,0.0313279175041574
"W1411-017","32","2",0.0241642366509947,0.00572966344122643,Inf,0.012934302662655,0.0353941706393343
"W1425-006","32","2",0.0337522045452194,0.00572966344122643,Inf,0.0225222705568798,0.044982138533559
"2014001-005","33","2",0.0373883793174223,0.00572966344122644,Inf,0.0261584453290826,0.0486183133057619
"2014005-019","33","2",0.0295640252291611,0.00572966344122644,Inf,0.0183340912408215,0.0407939592175007
"2014005-024","33","2",0.0224032414222107,0.00572966344122644,Inf,0.0111733074338711,0.0336331754105504
"2014006-046","33","2",0.0199103613556713,0.00572966344122645,Inf,0.00868042736733164,0.031140295344011
"2014007-001","33","2",0.0294689148493541,0.00572966344122643,Inf,0.0182389808610145,0.0406988488376937
"2014008-016","33","2",0.0334905197312363,0.00572966344122644,Inf,0.0222605857428967,0.044720453719576
"2014009-010","33","2",0.0185351081635907,0.00572966344122644,Inf,0.00730517417525102,0.0297650421519303
"2014009-012","33","2",0.0248156219291914,0.00572966344122643,Inf,0.0135856879408517,0.036045555917531
"2014009-034","33","2",0.0176115021458543,0.00572966344122643,Inf,0.00638156815751469,0.0288414361341939
"2014009-041","33","2",0.0174455265476317,0.00814537985615368,Inf,0.00148087538917246,0.033410177706091
"2014009-046","33","2",0.01784313175607,0.00572966344122642,Inf,0.00661319776773044,0.0290730657444097
"2014010-010","33","2",0.0263299609116871,0.00572966344122643,Inf,0.0151000269233475,0.0375598949000267
"W1406-001","33","2",0.0296859734715453,0.00572966344122643,Inf,0.0184560394832057,0.0409159074598849
"W1411-017","33","2",0.0399777489379,0.00572966344122642,Inf,0.0287478149495604,0.0512076829262396
"W1425-006","33","2",0.0220451471962834,0.00572966344122643,Inf,0.0108152132079438,0.033275081184623
"2014001-005","34","2",0.0385954550729445,0.00572966344122644,Inf,0.0273655210846048,0.0498253890612841
"2014005-019","34","2",0.0402538454320557,0.00572966344122644,Inf,0.0290239114437161,0.0514837794203954
"2014005-024","34","2",0.0250789252557677,0.00572966344122644,Inf,0.0138489912674281,0.0363088592441074
"2014006-046","34","2",0.0232067139412286,0.00572966344122644,Inf,0.0119767799528889,0.0344366479295682
"2014007-001","34","2",0.0354686634295849,0.00572966344122644,Inf,0.0242387294412452,0.0466985974179245
"2014008-016","34","2",0.0253688287415051,0.00572966344122644,Inf,0.0141388947531655,0.0365987627298448
"2014009-010","34","2",0.025294761905476,0.00572966344122643,Inf,0.0140648279171364,0.0365246958938156
"2014009-012","34","2",0.0429635638056313,0.00572966344122643,Inf,0.0317336298172917,0.054193497793971
"2014009-034","34","2",0.021064864166362,0.00572966344122642,Inf,0.00983493017802235,0.0322947981547016
"2014009-041","34","2",0.0217381191254899,0.00814537985615368,Inf,0.00577346796703064,0.0377027702839491
"2014009-046","34","2",0.0250109222947926,0.00572966344122642,Inf,0.013780988306453,0.0362408562831322
"2014010-010","34","2",0.0170077504223092,0.00572966344122642,Inf,0.00577781643396962,0.0282376844106489
"W1406-001","34","2",0.019131494305207,0.00572966344122643,Inf,0.00790156031686742,0.0303614282935467
"W1411-017","34","2",0.0251133294483955,0.00572966344122642,Inf,0.0138833954600559,0.0363432634367351
"W1425-006","34","2",0.0331187174764047,0.00572966344122642,Inf,0.0218887834880651,0.0443486514647443
"2014001-005","35","2",0.0427485219444593,0.00572966344122644,Inf,0.0315185879561197,0.053978455932799
"2014005-019","35","2",0.0308033479055494,0.00572966344122644,Inf,0.0195734139172097,0.042033281893889
"2014005-024","35","2",0.0341626204911608,0.00572966344122644,Inf,0.0229326865028211,0.0453925544795004
"2014006-046","35","2",0.0286274866470986,0.00572966344122645,Inf,0.0173975526587589,0.0398574206354382
"2014007-001","35","2",0.0353136217139167,0.00572966344122644,Inf,0.0240836877255771,0.0465435557022563
"2014008-016","35","2",0.0343295676650642,0.00572966344122644,Inf,0.0230996336767245,0.0455595016534038
"2014009-010","35","2",0.0285100420954046,0.00572966344122644,Inf,0.0172801081070649,0.0397399760837443
"2014009-012","35","2",0.0341602314594829,0.00572966344122644,Inf,0.0229302974711433,0.0453901654478226
"2014009-034","35","2",0.0244514194316918,0.00572966344122643,Inf,0.0132214854433522,0.0356813534200315
"2014009-041","35","2",0.0161935173668925,0.00814537985615368,Inf,0.000228866208433286,0.0321581685253518
"2014009-046","35","2",0.0302691148257183,0.00572966344122642,Inf,0.0190391808373787,0.0414990488140579
"2014010-010","35","2",0.0202377842014043,0.00572966344122642,Inf,0.00900785021306473,0.0314677181897439
"W1406-001","35","2",0.0394045344701444,0.00572966344122643,Inf,0.0281746004818047,0.050634468458484
"W1411-017","35","2",0.0259291752878303,0.00572966344122642,Inf,0.0146992412994907,0.0371591092761699
"W1425-006","35","2",0.0283967397064492,0.00572966344122643,Inf,0.0171668057181096,0.0396266736947888
"2014001-005","36","2",0.0329426572951661,0.00572966344122644,Inf,0.0217127233068265,0.0441725912835058
"2014005-019","36","2",0.031780424116992,0.00572966344122645,Inf,0.0205504901286524,0.0430103581053317
"2014005-024","36","2",0.0260956169456021,0.00572966344122644,Inf,0.0148656829572624,0.0373255509339417
"2014006-046","36","2",0.0210271728009628,0.00572966344122645,Inf,0.00979723881262313,0.0322571067893025
"2014007-001","36","2",0.0333255856743361,0.00572966344122644,Inf,0.0220956516859964,0.0445555196626757
"2014008-016","36","2",0.0300922437081179,0.00572966344122644,Inf,0.0188623097197783,0.0413221776964576
"2014009-010","36","2",0.022154365631088,0.00572966344122645,Inf,0.0109244316427484,0.0333842996194277
"2014009-012","36","2",0.0234698443481249,0.00572966344122644,Inf,0.0122399103597853,0.0346997783364646
"2014009-034","36","2",0.017828991544546,0.00572966344122643,Inf,0.00659905755620636,0.0290589255328856
"2014009-041","36","2",0.030944377121411,0.00814537985615368,Inf,0.0149797259629518,0.0469090282798703
"2014009-046","36","2",0.0182897265460804,0.00572966344122642,Inf,0.0070597925577408,0.02951966053442
"2014010-010","36","2",0.0252602711442583,0.00572966344122642,Inf,0.0140303371559187,0.0364902051325979
"W1406-001","36","2",0.0305839592667474,0.00572966344122643,Inf,0.0193540252784078,0.0418138932550871
"W1411-017","36","2",0.0286500540066493,0.00572966344122642,Inf,0.0174201200183097,0.0398799879949889
"W1425-006","36","2",0.0170801451594807,0.00572966344122642,Inf,0.0058502111711411,0.0283100791478203
"2014001-005","37","2",0.0355425844747088,0.00572966344122645,Inf,0.0243126504863691,0.0467725184630484
"2014005-019","37","2",0.0255869919398485,0.00572966344122645,Inf,0.0143570579515089,0.0368169259281882
"2014005-024","37","2",0.0222294230385891,0.00572966344122645,Inf,0.0109994890502494,0.0334593570269288
"2014006-046","37","2",0.0328783855526664,0.00572966344122645,Inf,0.0216484515643267,0.044108319541006
"2014007-001","37","2",0.0357234199891832,0.00572966344122644,Inf,0.0244934860008436,0.0469533539775228
"2014008-016","37","2",0.0227049269595292,0.00572966344122644,Inf,0.0114749929711896,0.0339348609478689
"2014009-010","37","2",0.0195612240021369,0.00572966344122644,Inf,0.00833129001379721,0.0307911579904765
"2014009-012","37","2",0.0283609299819592,0.00572966344122643,Inf,0.0171309959936195,0.0395908639702988
"2014009-034","37","2",0.0190352897767016,0.00572966344122643,Inf,0.00780535578836201,0.0302652237650413
"2014009-041","37","2",0.0215973887605702,0.00814537985615368,Inf,0.00563273760211096,0.0375620399190295
"2014009-046","37","2",0.017856049345855,0.00572966344122642,Inf,0.00662611535751535,0.0290859833341946
"2014010-010","37","2",0.0287294677486754,0.00572966344122643,Inf,0.0174995337603358,0.0399594017370151
"W1406-001","37","2",0.0316926874520881,0.00572966344122643,Inf,0.0204627534637485,0.0429226214404277
"W1411-017","37","2",0.0209418034055081,0.00572966344122642,Inf,0.00971186941716852,0.0321717373938478
"W1425-006","37","2",0.0239194607357631,0.00572966344122642,Inf,0.0126895267474235,0.0351493947241027
"2014001-005","38","2",0.036761929136145,0.00572966344122644,Inf,0.0255319951478054,0.0479918631244847
"2014005-019","38","2",0.0344930549926345,0.00572966344122645,Inf,0.0232631210042949,0.0457229889809742
"2014005-024","38","2",0.02828295188673,0.00572966344122645,Inf,0.0170530178983903,0.0395128858750697
"2014006-046","38","2",0.02307589528629,0.00572966344122645,Inf,0.0118459612979504,0.0343058292746297
"2014007-001","38","2",0.0287647253107394,0.00572966344122644,Inf,0.0175347913223998,0.0399946592990791
"2014008-016","38","2",0.0294917695125365,0.00572966344122644,Inf,0.0182618355241968,0.0407217035008761
"2014009-010","38","2",0.0202868090707373,0.00572966344122645,Inf,0.0090568750823976,0.0315167430590769
"2014009-012","38","2",0.0222939884551697,0.00572966344122644,Inf,0.0110640544668301,0.0335239224435094
"2014009-034","38","2",0.0190582572100906,0.00572966344122643,Inf,0.00782832322175095,0.0302881911984302
"2014009-041","38","2",0.0240917911767122,0.00814537985615368,Inf,0.00812714001825296,0.0400564423351715
"2014009-046","38","2",0.0199679778986775,0.00572966344122642,Inf,0.00873804391033784,0.0311979118870171
"2014010-010","38","2",0.0195149800869605,0.00572966344122643,Inf,0.00828504609862091,0.0307449140753002
"W1406-001","38","2",0.0210010951568204,0.00572966344122644,Inf,0.00977116116848078,0.0322310291451601
"W1411-017","38","2",0.0247125271310257,0.00572966344122643,Inf,0.013482593142686,0.0359424611193653
"W1425-006","38","2",0.0308781667589222,0.00572966344122642,Inf,0.0196482327705826,0.0421081007472618
"2014001-005","39","2",0.0404695798921579,0.00572966344122643,Inf,0.0292396459038183,0.0516995138804976
"2014005-019","39","2",0.0224768022844505,0.00572966344122645,Inf,0.0112468682961109,0.0337067362727902
"2014005-024","39","2",0.0242797153370332,0.00572966344122645,Inf,0.0130497813486935,0.0355096493253729
"2014006-046","39","2",0.0275526764743689,0.00572966344122645,Inf,0.0163227424860292,0.0387826104627086
"2014007-001","39","2",0.0467976826130935,0.00572966344122644,Inf,0.0355677486247538,0.0580276166014331
"2014008-016","39","2",0.0187219793671969,0.00572966344122644,Inf,0.00749204537885725,0.0299519133555365
"2014009-010","39","2",0.024142766309699,0.00572966344122644,Inf,0.0129128323213593,0.0353727002980386
"2014009-012","39","2",0.0253931740138697,0.00572966344122644,Inf,0.01416324002553,0.0366231080022093
"2014009-034","39","2",0.0248763039249161,0.00572966344122644,Inf,0.0136463699365765,0.0361062379132558
"2014009-041","39","2",0.0282660932294125,0.00814537985615368,Inf,0.0123014420709532,0.0442307443878717
"2014009-046","39","2",0.0284956255053839,0.00572966344122643,Inf,0.0172656915170443,0.0397255594937235
"2014010-010","39","2",0.0223463145844704,0.00572966344122643,Inf,0.0111163805961308,0.03357624857281
"W1406-001","39","2",0.0284300503397522,0.00572966344122643,Inf,0.0172001163514126,0.0396599843280919
"W1411-017","39","2",0.0215999850421833,0.00572966344122642,Inf,0.0103700510538436,0.0328299190305229
"W1425-006","39","2",0.0288972315839656,0.00572966344122642,Inf,0.017667297595626,0.0401271655723052
"2014001-005","4","2",0.0400244373419825,0.00572966344122644,Inf,0.0287945033536429,0.0512543713303222
"2014005-019","4","2",0.0311041043572816,0.00572966344122645,Inf,0.019874170368942,0.0423340383456213
"2014005-024","4","2",0.0293623005619055,0.00572966344122645,Inf,0.0181323665735659,0.0405922345502452
"2014006-046","4","2",0.0268868204435266,0.00572966344122645,Inf,0.015656886455187,0.0381167544318663
"2014007-001","4","2",0.0286201796293184,0.00572966344122644,Inf,0.0173902456409787,0.0398501136176581
"2014008-016","4","2",0.0279895188872261,0.00572966344122644,Inf,0.0167595848988865,0.0392194528755658
"2014009-010","4","2",0.0252949777774128,0.00572966344122644,Inf,0.0140650437890731,0.0365249117657524
"2014009-012","4","2",0.0249976791716599,0.00572966344122643,Inf,0.0137677451833203,0.0362276131599995
"2014009-034","4","2",0.024571006780924,0.00572966344122643,Inf,0.0133410727925844,0.0358009407692637
"2014009-041","4","2",0.0295395749333552,0.00814537985615368,Inf,0.0135749237748959,0.0455042260918144
"2014009-046","4","2",0.0220027426941228,0.00572966344122642,Inf,0.0107728087057832,0.0332326766824624
"2014010-010","4","2",0.0338396988790539,0.00572966344122642,Inf,0.0226097648907143,0.0450696328673935
"W1406-001","4","2",0.0385313074329696,0.00572966344122644,Inf,0.02730137344463,0.0497612414213093
"W1411-017","4","2",0.025511415100993,0.00572966344122642,Inf,0.0142814811126533,0.0367413490893326
"W1425-006","4","2",0.0373511136005721,0.00572966344122642,Inf,0.0261211796122325,0.0485810475889117
"2014001-005","40","2",0.0305000426376718,0.00572966344122642,Inf,0.0192701086493321,0.0417299766260114
"2014005-019","40","2",0.0350441046506955,0.00572966344122645,Inf,0.0238141706623558,0.0462740386390351
"2014005-024","40","2",0.0156064908340267,0.00572966344122645,Inf,0.00437655684568703,0.0268364248223664
"2014006-046","40","2",0.0346006142239641,0.00572966344122645,Inf,0.0233706802356244,0.0458305482123038
"2014007-001","40","2",0.025797167442516,0.00572966344122644,Inf,0.0145672334541764,0.0370271014308557
"2014008-016","40","2",0.0197753110329493,0.00572966344122643,Inf,0.00854537704460969,0.031005245021289
"2014009-010","40","2",0.0177524407005085,0.00572966344122644,Inf,0.00652250671216888,0.0289823746888482
"2014009-012","40","2",0.0220615138539433,0.00572966344122643,Inf,0.0108315798656036,0.0332914478422829
"2014009-034","40","2",0.0243686846812303,0.00572966344122644,Inf,0.0131387506928907,0.03559861866957
"2014009-041","40","2",0.0261488322990258,0.00814537985615368,Inf,0.0101841811405665,0.042113483457485
"2014009-046","40","2",0.0188202633950514,0.00572966344122642,Inf,0.00759032940671183,0.030050197383391
"2014010-010","40","2",0.0282453366408449,0.00572966344122642,Inf,0.0170154026525053,0.0394752706291845
"W1406-001","40","2",0.0221157915691545,0.00572966344122643,Inf,0.0108858575808149,0.0333457255574941
"W1411-017","40","2",0.0238196480360238,0.00572966344122642,Inf,0.0125897140476842,0.0350495820243635
"W1425-006","40","2",0.0309123006535899,0.00572966344122642,Inf,0.0196823666652503,0.0421422346419295
"2014001-005","41","2",0.0373523859704475,0.00572966344122645,Inf,0.0261224519821078,0.0485823199587872
"2014005-019","41","2",0.0352965102803207,0.00572966344122645,Inf,0.0240665762919811,0.0465264442686604
"2014005-024","41","2",0.0228031413495113,0.00572966344122645,Inf,0.0115732073611717,0.034033075337851
"2014006-046","41","2",0.0323332949347669,0.00572966344122646,Inf,0.0211033609464272,0.0435632289231066
"2014007-001","41","2",0.0312947133774705,0.00572966344122644,Inf,0.0200647793891308,0.0425246473658101
"2014008-016","41","2",0.0240110222432641,0.00572966344122644,Inf,0.0127810882549245,0.0352409562316037
"2014009-010","41","2",0.0188000215696926,0.00572966344122645,Inf,0.00757008758135294,0.0300299555580323
"2014009-012","41","2",0.0254560747764554,0.00572966344122645,Inf,0.0142261407881158,0.0366860087647951
"2014009-034","41","2",0.0243214648356285,0.00572966344122644,Inf,0.0130915308472889,0.0355513988239682
"2014009-041","41","2",0.0210837038397739,0.00814537985615369,Inf,0.00511905268131467,0.0370483549982332
"2014009-046","41","2",0.027263098733038,0.00572966344122643,Inf,0.0160331647446983,0.0384930327213776
"2014010-010","41","2",0.0305793582745221,0.00572966344122643,Inf,0.0193494242861824,0.0418092922628617
"W1406-001","41","2",0.0203596456776648,0.00572966344122643,Inf,0.00912971168932517,0.0315895796660044
"W1411-017","41","2",0.0185447704257702,0.00572966344122643,Inf,0.0073148364374306,0.0297747044141098
"W1425-006","41","2",0.0235421209043924,0.00572966344122643,Inf,0.0123121869160528,0.0347720548927321
"2014001-005","42","2",0.0423940754609641,0.00572966344122645,Inf,0.0311641414726244,0.0536240094493038
"2014005-019","42","2",0.0366834153508769,0.00572966344122645,Inf,0.0254534813625372,0.0479133493392166
"2014005-024","42","2",0.0225326891824039,0.00572966344122645,Inf,0.0113027551940642,0.0337626231707436
"2014006-046","42","2",0.0251577254245243,0.00572966344122645,Inf,0.0139277914361847,0.036387659412864
"2014007-001","42","2",0.0336152022025237,0.00572966344122644,Inf,0.022385268214184,0.0448451361908634
"2014008-016","42","2",0.0319920213799172,0.00572966344122645,Inf,0.0207620873915775,0.0432219553682569
"2014009-010","42","2",0.020753614101177,0.00572966344122645,Inf,0.00952368011283738,0.0319835480895167
"2014009-012","42","2",0.0279621013592857,0.00572966344122645,Inf,0.016732167370946,0.0391920353476253
"2014009-034","42","2",0.0254310537465589,0.00572966344122644,Inf,0.0142011197582193,0.0366609877348986
"2014009-041","42","2",0.017808572907532,0.00814537985615369,Inf,0.00184392174907274,0.0337732240659913
"2014009-046","42","2",0.0299551651707971,0.00572966344122643,Inf,0.0187252311824575,0.0411850991591368
"2014010-010","42","2",0.0266709975683112,0.00572966344122644,Inf,0.0154410635799715,0.0379009315566508
"W1406-001","42","2",0.023468495017484,0.00572966344122644,Inf,0.0122385610291443,0.0346984290058236
"W1411-017","42","2",0.0251445095141392,0.00572966344122644,Inf,0.0139145755257996,0.0363744435024789
"W1425-006","42","2",0.0225335211538677,0.00572966344122643,Inf,0.0113035871655281,0.0337634551422074
"2014001-005","43","2",0.0361622051569509,0.00572966344122644,Inf,0.0249322711686112,0.0473921391452905
"2014005-019","43","2",0.0255099513867909,0.00572966344122644,Inf,0.0142800173984513,0.0367398853751306
"2014005-024","43","2",0.0244720532361345,0.00572966344122646,Inf,0.0132421192477948,0.0357019872244742
"2014006-046","43","2",0.0310098836178619,0.00572966344122645,Inf,0.0197799496295222,0.0422398176062016
"2014007-001","43","2",0.0328667185043772,0.00572966344122644,Inf,0.0216367845160375,0.0440966524927168
"2014008-016","43","2",0.0226809552792924,0.00572966344122644,Inf,0.0114510212909528,0.0339108892676321
"2014009-010","43","2",0.0261096480108864,0.00572966344122644,Inf,0.0148797140225468,0.0373395819992261
"2014009-012","43","2",0.0306027519465329,0.00572966344122644,Inf,0.0193728179581933,0.0418326859348726
"2014009-034","43","2",0.0134570273859922,0.00572966344122644,Inf,0.00222709339765255,0.0246869613743318
"2014009-041","43","2",0.0349995151096693,0.00814537985615369,Inf,0.0190348639512101,0.0509641662681286
"2014009-046","43","2",0.0217623127367646,0.00572966344122643,Inf,0.010532378748425,0.0329922467251043
"2014010-010","43","2",0.0347967365707332,0.00572966344122643,Inf,0.0235668025823935,0.0460266705590728
"W1406-001","43","2",0.0315976036722249,0.00572966344122643,Inf,0.0203676696838853,0.0428275376605646
"W1411-017","43","2",0.0246697092434806,0.00572966344122642,Inf,0.013439775255141,0.0358996432318202
"W1425-006","43","2",0.0213139054112946,0.00572966344122643,Inf,0.0100839714229549,0.0325438393996342
"2014001-005","44","2",0.0388320722110663,0.00572966344122643,Inf,0.0276021382227267,0.050062006199406
"2014005-019","44","2",0.0336279673179722,0.00572966344122645,Inf,0.0223980333296325,0.0448579013063118
"2014005-024","44","2",0.0189621516804832,0.00572966344122644,Inf,0.00773221769214351,0.0301920856688228
"2014006-046","44","2",0.03706105755171,0.00572966344122645,Inf,0.0258311235633704,0.0482909915400497
"2014007-001","44","2",0.0285449426693082,0.00572966344122644,Inf,0.0173150086809685,0.0397748766576478
"2014008-016","44","2",0.0267772785936565,0.00572966344122644,Inf,0.0155473446053168,0.0380072125819961
"2014009-010","44","2",0.0280179107675597,0.00572966344122644,Inf,0.01678797677922,0.0392478447558993
"2014009-012","44","2",0.027546417991792,0.00572966344122644,Inf,0.0163164840034524,0.0387763519801317
"2014009-034","44","2",0.0147745643590703,0.00572966344122643,Inf,0.00354463037073067,0.0260044983474099
"2014009-041","44","2",0.0279786379678712,0.00814537985615368,Inf,0.012013986809412,0.0439432891263305
"2014009-046","44","2",0.0207183336721073,0.00572966344122643,Inf,0.00948839968376769,0.0319482676604469
"2014010-010","44","2",0.034401851126042,0.00572966344122643,Inf,0.0231719171377024,0.0456317851143817
"W1406-001","44","2",0.0334879557453864,0.00572966344122643,Inf,0.0222580217570468,0.044717889733726
"W1411-017","44","2",0.0231523139262033,0.00572966344122642,Inf,0.0119223799378636,0.0343822479145429
"W1425-006","44","2",0.0232315982553971,0.00572966344122642,Inf,0.0120016642670575,0.0344615322437367
"2014001-005","45","2",0.0437633754006115,0.00572966344122646,Inf,0.0325334414122718,0.0549933093889512
"2014005-019","45","2",0.0394227202382473,0.00572966344122645,Inf,0.0281927862499076,0.0506526542265869
"2014005-024","45","2",0.0348506370791918,0.00572966344122645,Inf,0.0236207030908521,0.0460805710675314
"2014006-046","45","2",0.0247137783634062,0.00572966344122645,Inf,0.0134838443750666,0.0359437123517459
"2014007-001","45","2",0.0338333660629873,0.00572966344122644,Inf,0.0226034320746476,0.0450633000513269
"2014008-016","45","2",0.0290275736354669,0.00572966344122644,Inf,0.0177976396471273,0.0402575076238066
"2014009-010","45","2",0.0258050102808449,0.00572966344122645,Inf,0.0145750762925052,0.0370349442691846
"2014009-012","45","2",0.0205118359682633,0.00572966344122644,Inf,0.00928190197992363,0.0317417699566029
"2014009-034","45","2",0.0208105655716566,0.00572966344122643,Inf,0.00958063158331695,0.0320404995599962
"2014009-041","45","2",0.0265831029532856,0.00814537985615368,Inf,0.0106184517948263,0.0425477541117448
"2014009-046","45","2",0.0250642130839715,0.00572966344122643,Inf,0.0138342790956319,0.0362941470723112
"2014010-010","45","2",0.021693075137026,0.00572966344122644,Inf,0.0104631411486863,0.0329230091253656
"W1406-001","45","2",0.0257756080545169,0.00572966344122643,Inf,0.0145456740661772,0.0370055420428565
"W1411-017","45","2",0.0252084309477341,0.00572966344122643,Inf,0.0139784969593944,0.0364383649360737
"W1425-006","45","2",0.0219550869498908,0.00572966344122643,Inf,0.0107251529615512,0.0331850209382304
"2014001-005","46","2",0.0356814033084013,0.00572966344122643,Inf,0.0244514693200617,0.0469113372967409
"2014005-019","46","2",0.0269054693111747,0.00572966344122644,Inf,0.015675535322835,0.0381354032995143
"2014005-024","46","2",0.0230245055304645,0.00572966344122644,Inf,0.0117945715421249,0.0342544395188042
"2014006-046","46","2",0.0203592294223606,0.00572966344122645,Inf,0.00912929543402091,0.0315891634107002
"2014007-001","46","2",0.031471131788426,0.00572966344122644,Inf,0.0202411978000863,0.0427010657767656
"2014008-016","46","2",0.0326193421707816,0.00572966344122644,Inf,0.0213894081824419,0.0438492761591212
"2014009-010","46","2",0.0259979168732674,0.00572966344122644,Inf,0.0147679828849278,0.0372278508616071
"2014009-012","46","2",0.0296479333763329,0.00572966344122644,Inf,0.0184179993879933,0.0408778673646726
"2014009-034","46","2",0.0179700513030396,0.00572966344122643,Inf,0.00674011731470001,0.0291999852913793
